new	0.0	-0.6537	0.2840	0.0637
past	1.0	-0.6537	0.2842	0.0646
past	2.0	-0.6838	0.2945	0.4261
past	3.0	-0.7161	0.3177	0.8051
past	4.0	-0.6604	0.3011	0.7780
past	5.0	-0.4653	0.1869	0.6286
past	6.0	-0.2522	0.0473	0.4864
past	7.0	-0.2030	0.0181	0.4162
past	8.0	-0.1968	0.0254	0.3734
past	9.0	-0.0828	-0.0195	0.3977
past	10.0	-0.0068	-0.0353	0.4433
past	11.0	0.0067	-0.0285	0.4778
past	12.0	0.0106	-0.0173	0.4967
past	13.0	0.0065	-0.0019	0.4939
future	14.0	-0.0086	0.0057	0.4499
future	15.0	-0.0229	0.0108	0.4539
future	16.0	-0.0400	0.0155	0.4577
future	17.0	-0.0502	0.0141	0.4589
future	18.0	-0.0620	0.0105	0.4530
future	19.0	-0.0686	0.0055	0.4522
future	20.0	-0.0646	0.0023	0.4523
future	21.0	-0.0367	-0.0167	0.4517
future	22.0	-0.0098	-0.0172	0.4527
future	23.0	0.0443	-0.0440	0.4530
future	24.0	0.0201	-0.0560	0.4502
future	25.0	-0.0396	-0.0908	0.4492
future	26.0	-0.0248	-0.0709	0.4430
future	27.0	-0.0025	-0.0462	0.2265
