new	0.0	0.5629	0.4284	0.0721
past	1.0	0.5673	0.4271	0.1036
past	2.0	0.6035	0.4153	0.6153
past	3.0	0.5997	0.3949	0.8144
past	4.0	0.5943	0.4101	0.8219
past	5.0	0.4684	0.4404	0.8231
past	6.0	0.3370	0.4426	0.8303
past	7.0	0.1677	0.4120	0.7960
past	8.0	-0.0813	0.3739	0.6849
past	9.0	-0.0969	0.3625	0.5717
past	10.0	-0.0324	0.2319	0.5104
past	11.0	0.0130	0.0013	0.5209
past	12.0	0.0303	-0.0986	0.5544
past	13.0	-0.0312	-0.0750	0.5913
future	14.0	-0.1027	-0.0757	0.6043
future	15.0	-0.0834	-0.0656	0.5403
future	16.0	-0.0745	-0.0520	0.4877
future	17.0	-0.0782	-0.0628	0.4916
future	18.0	-0.0856	-0.1758	0.4783
future	19.0	-0.0606	-0.2830	0.4783
future	20.0	0.0110	-0.3273	0.4709
future	21.0	0.0004	-0.2382	0.4604
future	22.0	-0.0154	-0.1075	0.4664
future	23.0	-0.0166	-0.0955	0.4671
future	24.0	-0.0192	-0.0926	0.2163
future	25.0	-0.0129	-0.0902	0.1466
future	26.0	-0.0127	-0.0904	0.1465
future	27.0	-0.0127	-0.0904	0.1465
