new	0.0	-1.3190	-0.0228	0.0557
past	1.0	-1.3193	-0.0232	0.0600
past	2.0	-1.3501	-0.0427	0.4993
past	3.0	-1.3835	-0.0476	0.8016
past	4.0	-1.3109	-0.0311	0.8134
past	5.0	-1.0517	0.0192	0.7493
past	6.0	-0.7444	0.0592	0.7269
past	7.0	-0.4168	0.0602	0.7271
past	8.0	-0.1565	0.0528	0.6907
past	9.0	-0.1353	0.0453	0.5472
past	10.0	-0.1571	0.0389	0.4546
past	11.0	-0.1589	0.0480	0.4655
past	12.0	-0.1619	0.0665	0.4794
future	13.0	-0.1592	0.0863	0.4804
future	14.0	-0.1101	0.0558	0.4870
future	15.0	-0.0248	0.0157	0.4930
future	16.0	0.0134	0.0269	0.5092
future	17.0	0.0903	-0.0202	0.5280
future	18.0	0.0897	-0.0181	0.5333
future	19.0	-0.0140	-0.0942	0.5342
future	20.0	-0.0590	-0.1209	0.4817
future	21.0	-0.0384	-0.1123	0.4272
future	22.0	-0.0195	-0.1090	0.4294
future	23.0	-0.0129	-0.1020	0.4431
future	24.0	-0.0142	-0.1047	0.4060
