new	0.0	-0.1678	0.3157	0.0677
past	1.0	-0.1712	0.3110	0.1198
past	2.0	-0.2172	0.3044	0.7090
past	3.0	-0.2297	0.3329	0.9322
past	4.0	-0.2379	0.3469	0.8657
past	5.0	-0.3029	0.4402	0.8559
past	6.0	-0.3063	0.3952	0.8643
past	7.0	-0.2653	0.2782	0.8293
past	8.0	-0.2613	0.2453	0.7019
past	9.0	-0.2746	0.2630	0.5705
past	10.0	-0.2585	0.2152	0.5294
past	11.0	-0.2045	0.0350	0.5527
future	12.0	-0.1899	-0.0357	0.5629
future	13.0	-0.1525	0.0214	0.5643
future	14.0	-0.0813	0.0852	0.5532
future	15.0	-0.0918	0.0590	0.5459
future	16.0	-0.0660	-0.0462	0.5517
future	17.0	-0.0697	-0.0533	0.5680
future	18.0	-0.0775	-0.0364	0.5654
future	19.0	-0.0855	-0.0373	0.2833
future	20.0	-0.0994	-0.0490	0.1442
future	21.0	-0.0996	-0.0489	0.1442
future	22.0	-0.0995	-0.0489	0.1442
