new	0.0	1.1380	0.2473	0.0734
past	1.0	1.1387	0.2474	0.0811
past	2.0	1.1502	0.2407	0.5348
past	3.0	1.1464	0.2111	0.8516
past	4.0	1.0888	0.1829	0.8461
past	5.0	0.8509	0.1081	0.7884
past	6.0	0.5618	0.0264	0.6428
past	7.0	0.4379	-0.0205	0.5082
past	8.0	0.4792	-0.0970	0.4888
past	9.0	0.4364	-0.1868	0.5191
past	10.0	0.2289	-0.2793	0.5207
past	11.0	0.1016	-0.3100	0.4381
past	12.0	0.1161	-0.2887	0.3792
future	13.0	0.0979	-0.2010	0.4008
future	14.0	0.0842	-0.1391	0.4363
future	15.0	0.0753	-0.0603	0.4663
future	16.0	0.0290	-0.0259	0.4753
future	17.0	-0.0628	-0.0287	0.4502
future	18.0	-0.0689	-0.0243	0.4299
future	19.0	-0.0540	-0.0268	0.4467
future	20.0	-0.0408	-0.0348	0.4613
future	21.0	-0.0456	-0.0334	0.4466
future	22.0	-0.0472	-0.0211	0.2318
future	23.0	-0.0309	-0.0222	0.1473
future	24.0	-0.0304	-0.0219	0.1473
