new	0.0	0.3991	-1.3107	0.0825
past	1.0	0.3982	-1.3094	0.1335
past	2.0	0.4185	-1.3277	0.6651
past	3.0	0.3938	-1.3226	0.8285
past	4.0	0.2967	-1.1576	0.8053
past	5.0	0.1431	-0.8832	0.7179
past	6.0	-0.0122	-0.5916	0.5468
past	7.0	-0.1511	-0.3326	0.4133
past	8.0	-0.2393	-0.2022	0.4075
past	9.0	-0.2467	-0.2107	0.4343
past	10.0	-0.1666	-0.1675	0.4668
past	11.0	-0.0756	-0.0892	0.4832
past	12.0	-0.0900	-0.0807	0.4992
past	13.0	-0.1131	-0.0897	0.4559
past	14.0	-0.1214	-0.0953	0.4347
past	15.0	-0.1160	-0.0935	0.4441
past	16.0	-0.1146	-0.0872	0.4584
past	17.0	-0.1209	-0.0751	0.4489
past	18.0	-0.1207	-0.0666	0.4410
future	19.0	-0.0974	-0.0580	0.4483
future	20.0	-0.0523	-0.0215	0.4569
future	21.0	-0.0548	-0.0171	0.4613
future	22.0	-0.0759	-0.0121	0.4584
future	23.0	-0.1079	0.0172	0.4577
future	24.0	-0.1187	0.0263	0.4475
future	25.0	-0.1074	0.0105	0.4386
future	26.0	-0.1025	0.0005	0.4387
future	27.0	-0.1089	0.0049	0.4469
future	28.0	-0.1060	0.0159	0.4476
future	29.0	-0.0878	0.0191	0.4460
future	30.0	-0.0595	0.0057	0.4438
future	31.0	-0.0777	-0.0142	0.4433
future	32.0	-0.1120	-0.0389	0.4449
future	33.0	-0.0997	-0.0446	0.4454
future	34.0	-0.0598	-0.0906	0.4490
future	35.0	-0.0538	-0.0895	0.4527
future	36.0	-0.0642	-0.0750	0.3654
