new	0.0	-0.7985	-0.4109	0.0699
past	1.0	-0.8028	-0.4155	0.1482
past	2.0	-0.8417	-0.4358	0.6910
past	3.0	-0.8423	-0.4073	0.8181
past	4.0	-0.6858	-0.2889	0.7533
past	5.0	-0.4355	-0.1304	0.6402
past	6.0	-0.3252	-0.0630	0.6408
past	7.0	-0.3131	-0.0659	0.6597
past	8.0	-0.1446	-0.0492	0.6680
past	9.0	-0.0222	-0.0332	0.6198
past	10.0	-0.0222	-0.0358	0.6465
future	11.0	-0.0273	-0.0336	0.6830
future	12.0	-0.0071	-0.1177	0.7046
future	13.0	0.0344	-0.2419	0.6301
future	14.0	0.0558	-0.2348	0.4861
future	15.0	0.0872	-0.1704	0.4557
future	16.0	0.0783	-0.0776	0.4641
future	17.0	0.0007	-0.0382	0.4749
future	18.0	0.0137	-0.0370	0.3655
future	19.0	0.0327	-0.0295	0.1493
future	20.0	0.0342	-0.0261	0.1460
future	21.0	0.0342	-0.0261	0.1460
