new	0.0	-0.3400	-1.2041	0.0707
past	1.0	-0.3400	-1.2042	0.0715
past	2.0	-0.3718	-1.2113	0.4242
past	3.0	-0.4501	-1.1963	0.8331
past	4.0	-0.4729	-1.1916	0.8435
past	5.0	-0.4618	-1.2708	0.8434
past	6.0	-0.5494	-1.2419	0.8545
past	7.0	-0.7565	-1.0078	0.7569
past	8.0	-0.9205	-0.7721	0.6876
past	9.0	-0.7981	-0.5810	0.6946
past	10.0	-0.5239	-0.3797	0.6369
future	11.0	-0.2372	-0.1739	0.4748
future	12.0	-0.0848	-0.0344	0.3901
future	13.0	-0.0870	-0.0102	0.4449
future	14.0	-0.0931	-0.0122	0.4734
future	15.0	-0.1005	-0.0230	0.4967
future	16.0	-0.1155	-0.0266	0.5046
future	17.0	-0.1181	-0.0220	0.5078
future	18.0	-0.1063	-0.0248	0.5051
future	19.0	-0.0486	-0.0671	0.4973
future	20.0	-0.0252	-0.0655	0.4985
future	21.0	-0.0352	-0.0474	0.3437
