new	0.0	-0.2934	-1.1192	0.0654
past	1.0	-0.2986	-1.1180	0.1308
past	2.0	-0.3060	-1.0956	0.6923
past	3.0	-0.2825	-1.0633	0.8400
past	4.0	-0.2835	-1.0769	0.8265
past	5.0	-0.2879	-1.0734	0.8148
past	6.0	-0.2937	-1.0418	0.8240
past	7.0	-0.1875	-0.9297	0.8205
past	8.0	-0.1191	-0.8411	0.6956
past	9.0	-0.1409	-0.8473	0.6514
past	10.0	-0.1532	-0.8166	0.6699
past	11.0	-0.1321	-0.5993	0.6531
past	12.0	-0.1302	-0.4279	0.5400
past	13.0	-0.1398	-0.4132	0.4283
past	14.0	-0.1477	-0.2863	0.4343
future	15.0	-0.1552	-0.2510	0.4466
future	16.0	-0.1481	-0.2705	0.4522
future	17.0	-0.1052	-0.2382	0.4525
future	18.0	0.0422	-0.2304	0.4479
future	19.0	0.1153	-0.1307	0.4433
future	20.0	0.0616	-0.0253	0.4490
future	21.0	0.0003	0.0015	0.4515
future	22.0	0.0156	-0.0161	0.4565
future	23.0	0.0332	-0.0290	0.4453
future	24.0	0.0431	-0.0333	0.2097
future	25.0	0.0568	-0.0379	0.1458
future	26.0	0.0569	-0.0376	0.1452
future	27.0	0.0568	-0.0377	0.1454
future	28.0	0.0568	-0.0379	0.1457
future	29.0	0.0569	-0.0379	0.1458
