new	0.0	1.1762	-0.6199	0.0882
past	1.0	1.1760	-0.6192	0.1039
past	2.0	1.2128	-0.6078	0.5830
past	3.0	1.2500	-0.6235	0.8434
past	4.0	1.2593	-0.6155	0.8281
past	5.0	1.1390	-0.5726	0.8361
past	6.0	0.8749	-0.5170	0.7768
past	7.0	0.6026	-0.4555	0.6667
past	8.0	0.5027	-0.4379	0.6684
past	9.0	0.5252	-0.4331	0.6098
past	10.0	0.5121	-0.4265	0.4662
past	11.0	0.4827	-0.4244	0.3854
past	12.0	0.3594	-0.3585	0.3835
past	13.0	0.1855	-0.2249	0.3733
past	14.0	0.1012	-0.1482	0.3721
past	15.0	0.0663	-0.1300	0.4054
past	16.0	-0.0206	-0.0645	0.4320
future	17.0	-0.0440	-0.0492	0.4466
future	18.0	-0.0431	-0.0571	0.4522
future	19.0	-0.0497	-0.0604	0.4584
future	20.0	-0.0591	-0.0414	0.4732
future	21.0	-0.0852	-0.0130	0.4812
future	22.0	-0.0808	-0.0175	0.4726
future	23.0	-0.0649	-0.0481	0.4705
future	24.0	-0.0853	-0.0595	0.4774
future	25.0	-0.1254	-0.0780	0.4768
future	26.0	-0.1619	-0.1071	0.4692
future	27.0	-0.1510	-0.1064	0.4633
future	28.0	-0.1121	-0.0808	0.4557
future	29.0	-0.1059	-0.0828	0.4587
future	30.0	-0.1153	-0.0870	0.3395
future	31.0	-0.1236	-0.0888	0.1446
future	32.0	-0.1249	-0.0903	0.1438
