new	0.0	-0.5694	-0.0838	0.0694
past	1.0	-0.5684	-0.0840	0.1593
past	2.0	-0.5604	-0.1172	0.6804
past	3.0	-0.5693	-0.1477	0.8134
past	4.0	-0.5689	-0.1368	0.8361
past	5.0	-0.5648	-0.1167	0.8405
past	6.0	-0.5616	-0.0994	0.8564
past	7.0	-0.5798	-0.0594	0.8544
past	8.0	-0.5779	-0.0754	0.8570
past	9.0	-0.5475	-0.1731	0.8638
past	10.0	-0.5214	-0.1464	0.8726
past	11.0	-0.4418	-0.0361	0.8564
past	12.0	-0.4207	-0.0353	0.7927
future	13.0	-0.4310	-0.0462	0.7630
future	14.0	-0.3478	-0.0037	0.7760
future	15.0	-0.1918	0.0714	0.6973
future	16.0	-0.1909	0.0675	0.5990
future	17.0	-0.2054	0.0464	0.6123
future	18.0	-0.1325	0.0162	0.6201
future	19.0	0.0104	-0.0156	0.6409
future	20.0	0.0117	0.0050	0.6491
future	21.0	-0.0086	0.0249	0.4945
future	22.0	-0.0220	0.0407	0.1699
future	23.0	-0.0208	0.0449	0.1476
future	24.0	-0.0207	0.0448	0.1476
future	25.0	-0.0207	0.0448	0.1476
