new	0.0	0.0721	0.5007	0.0712
past	1.0	0.0741	0.5007	0.0913
past	2.0	0.0877	0.4845	0.6153
past	3.0	0.0763	0.4585	0.8128
past	4.0	0.0663	0.4536	0.8347
past	5.0	-0.0271	0.4383	0.8344
past	6.0	-0.0574	0.4067	0.8392
past	7.0	-0.0622	0.2171	0.8507
past	8.0	-0.0792	-0.0286	0.8715
past	9.0	-0.0711	-0.0518	0.9046
past	10.0	-0.0757	-0.0160	0.9019
past	11.0	-0.0772	-0.0002	0.7812
past	12.0	-0.0557	0.0095	0.6854
future	13.0	-0.0424	0.0078	0.6510
future	14.0	-0.0345	0.0024	0.5524
future	15.0	-0.0270	-0.1208	0.5452
future	16.0	-0.0243	-0.2362	0.5636
future	17.0	-0.0225	-0.2098	0.5686
future	18.0	-0.0142	-0.1835	0.5680
future	19.0	-0.0019	-0.1998	0.4118
future	20.0	0.0278	-0.3099	0.1148
future	21.0	0.0672	-0.3756	0.0714
future	22.0	0.0672	-0.3757	0.0714
future	23.0	0.0672	-0.3757	0.0714
future	24.0	0.0672	-0.3757	0.0714
