new	0.0	0.3278	0.2388	0.0720
past	1.0	0.3281	0.2395	0.0808
past	2.0	0.3499	0.2570	0.5434
past	3.0	0.3962	0.2631	0.8470
past	4.0	0.3821	0.2359	0.8235
past	5.0	0.2892	0.1369	0.6995
past	6.0	0.1876	0.0246	0.5607
past	7.0	0.1885	-0.0026	0.4269
past	8.0	0.2049	0.0301	0.3987
past	9.0	0.1847	0.0994	0.4243
past	10.0	0.1890	0.1001	0.4303
past	11.0	0.1299	0.1559	0.4215
future	12.0	0.0996	0.1595	0.4254
future	13.0	0.0556	0.0872	0.4241
future	14.0	-0.0261	-0.0116	0.4355
future	15.0	-0.0320	-0.0335	0.4588
future	16.0	-0.0426	-0.0460	0.4674
future	17.0	-0.0562	-0.0732	0.4696
future	18.0	-0.0492	-0.1095	0.4758
future	19.0	-0.0691	-0.1116	0.4894
future	20.0	-0.0816	-0.1168	0.4574
future	21.0	-0.0766	-0.1187	0.1912
future	22.0	-0.0718	-0.1189	0.1447
future	23.0	-0.0718	-0.1189	0.1447
