new	0.0	-0.9033	-0.8415	0.0672
past	1.0	-0.9056	-0.8446	0.0933
past	2.0	-0.9467	-0.8890	0.5914
past	3.0	-0.9686	-0.8724	0.8272
past	4.0	-0.9354	-0.8356	0.8370
past	5.0	-0.7676	-0.7135	0.7437
past	6.0	-0.5210	-0.5406	0.5842
past	7.0	-0.2767	-0.3667	0.5340
past	8.0	-0.1057	-0.2353	0.4950
past	9.0	-0.1203	-0.1495	0.4929
future	10.0	-0.1301	-0.0087	0.5325
future	11.0	-0.0421	0.1012	0.5324
future	12.0	-0.0275	0.1090	0.5209
future	13.0	-0.0633	0.0402	0.5385
future	14.0	-0.0348	-0.0616	0.5709
future	15.0	-0.0211	-0.0941	0.5918
future	16.0	-0.0035	-0.0958	0.4555
future	17.0	0.0086	-0.1051	0.1627
future	18.0	0.0115	-0.1082	0.1463
future	19.0	0.0115	-0.1082	0.1463
