new	0.0	0.7474	-0.5484	0.0802
past	1.0	0.7486	-0.5487	0.0918
past	2.0	0.7587	-0.5576	0.5636
past	3.0	0.7615	-0.5755	0.8287
past	4.0	0.7251	-0.5364	0.8140
past	5.0	0.5350	-0.3694	0.6863
past	6.0	0.3437	-0.2217	0.5183
past	7.0	0.3253	-0.2215	0.3910
past	8.0	0.2774	-0.1958	0.3940
past	9.0	0.1199	-0.0976	0.4026
past	10.0	-0.0130	-0.0290	0.4270
past	11.0	-0.0320	-0.0400	0.4665
past	12.0	-0.0198	-0.0540	0.4654
past	13.0	-0.0110	-0.0511	0.4759
past	14.0	-0.0188	-0.0492	0.4873
past	15.0	-0.0490	-0.0361	0.4827
past	16.0	-0.0442	-0.0270	0.4516
past	17.0	-0.0396	-0.0334	0.4477
past	18.0	-0.0988	-0.0609	0.4545
past	19.0	-0.1541	-0.0771	0.4556
past	20.0	-0.1433	-0.0600	0.4487
future	21.0	-0.1225	-0.0476	0.4525
future	22.0	-0.1282	-0.0479	0.4551
future	23.0	-0.1054	-0.0353	0.4559
future	24.0	-0.0092	0.0286	0.4597
future	25.0	0.0128	0.0375	0.4543
future	26.0	-0.0144	0.0229	0.4469
future	27.0	-0.0274	0.0440	0.4433
future	28.0	-0.0319	0.0745	0.4453
future	29.0	-0.0591	0.0687	0.4407
future	30.0	-0.0980	0.0697	0.4386
future	31.0	-0.0952	0.0924	0.4260
future	32.0	-0.0910	0.0929	0.4108
future	33.0	-0.0990	0.0853	0.3906
future	34.0	-0.0672	0.0380	0.3905
future	35.0	-0.0599	0.0228	0.4402
future	36.0	-0.1116	-0.0206	0.4740
future	37.0	-0.1405	-0.0448	0.4471
future	38.0	-0.1305	-0.0411	0.4348
future	39.0	-0.0993	-0.0862	0.4328
future	40.0	-0.0864	-0.0888	0.2985
future	41.0	-0.0781	-0.0863	0.1448
