new	0.0	0.5334	-0.0935	0.0740
past	1.0	0.5334	-0.0936	0.0740
past	2.0	0.5418	-0.0971	0.3678
past	3.0	0.5342	-0.1230	0.7835
past	4.0	0.5356	-0.1317	0.8241
past	5.0	0.5431	-0.1201	0.8027
past	6.0	0.5353	-0.1189	0.6813
past	7.0	0.5309	-0.1169	0.5570
past	8.0	0.4200	-0.1152	0.5496
past	9.0	0.1694	-0.1195	0.5533
future	10.0	0.0585	-0.1373	0.5646
future	11.0	0.0604	-0.1325	0.5980
future	12.0	0.0321	-0.1297	0.6261
future	13.0	0.0096	-0.1417	0.6415
future	14.0	-0.0382	-0.1509	0.6404
future	15.0	-0.0727	-0.1531	0.3856
future	16.0	-0.1014	-0.1427	0.1449
future	17.0	-0.1057	-0.1415	0.1428
future	18.0	-0.1057	-0.1415	0.1428
future	19.0	-0.1057	-0.1415	0.1428
