new	0.0	1.1464	0.4416	0.0770
past	1.0	1.1492	0.4427	0.1393
past	2.0	1.1660	0.4497	0.6818
past	3.0	1.1599	0.4356	0.8390
past	4.0	1.0713	0.3715	0.8211
past	5.0	0.8355	0.2400	0.8123
past	6.0	0.5652	0.0986	0.7314
past	7.0	0.2977	-0.0446	0.7114
past	8.0	0.1168	-0.1482	0.7241
past	9.0	0.1229	-0.1567	0.7430
future	10.0	0.1360	-0.1417	0.7811
future	11.0	0.0687	-0.1408	0.7891
future	12.0	-0.0268	-0.1486	0.6892
future	13.0	-0.0093	-0.1497	0.5907
future	14.0	0.0129	-0.1447	0.6086
future	15.0	0.0083	-0.1515	0.6339
future	16.0	0.0094	-0.1517	0.3956
future	17.0	0.0311	-0.1350	0.1475
future	18.0	0.0358	-0.1346	0.1454
future	19.0	0.0358	-0.1346	0.1454
