new	0.0	-1.1281	0.1870	0.0573
past	1.0	-1.1292	0.1816	0.0831
past	2.0	-1.1548	0.1481	0.5842
past	3.0	-1.1937	0.1638	0.7953
past	4.0	-1.1973	0.1702	0.8065
past	5.0	-1.1996	0.1695	0.8047
past	6.0	-1.1953	0.1801	0.8210
past	7.0	-1.2055	0.1977	0.8393
past	8.0	-1.1381	0.3099	0.8461
past	9.0	-1.0610	0.4185	0.8452
past	10.0	-1.0530	0.4034	0.8412
past	11.0	-0.8888	0.4206	0.8441
past	12.0	-0.7012	0.4309	0.7769
past	13.0	-0.7123	0.4244	0.6498
past	14.0	-0.7295	0.4259	0.5742
past	15.0	-0.6990	0.4104	0.5865
past	16.0	-0.4961	0.3122	0.6007
future	17.0	-0.2244	0.1771	0.5756
future	18.0	-0.1316	0.1337	0.5562
future	19.0	-0.1062	0.1218	0.5684
future	20.0	-0.0433	0.0741	0.5861
future	21.0	-0.0475	0.0666	0.5987
future	22.0	-0.0541	0.0779	0.6163
future	23.0	0.0300	0.1293	0.6246
future	24.0	-0.0141	0.0911	0.6287
future	25.0	-0.1294	0.0212	0.6204
future	26.0	-0.1177	0.0312	0.6266
future	27.0	-0.0555	-0.0500	0.6350
future	28.0	-0.0503	-0.0735	0.6429
future	29.0	-0.0572	-0.0594	0.6008
future	30.0	-0.0611	-0.0444	0.2517
future	31.0	-0.0744	-0.0357	0.1455
future	32.0	-0.0736	-0.0359	0.1455
future	33.0	-0.0731	-0.0361	0.1455
