new	0.0	0.0599	1.0903	0.0643
past	1.0	0.0583	1.0967	0.1224
past	2.0	0.0558	1.1181	0.6760
past	3.0	0.0821	1.1130	0.8424
past	4.0	0.0875	1.1068	0.8795
past	5.0	0.0908	1.0857	0.8829
past	6.0	0.1026	0.9297	0.7520
past	7.0	0.1075	0.6136	0.7179
past	8.0	0.0870	0.3530	0.6789
past	9.0	0.0878	0.3371	0.5888
past	10.0	0.0888	0.3649	0.5586
past	11.0	0.0821	0.3748	0.5630
past	12.0	0.0851	0.3624	0.5779
past	13.0	0.0217	0.2379	0.5848
past	14.0	-0.0635	0.0784	0.5114
past	15.0	-0.0700	0.0717	0.4243
future	16.0	-0.0559	0.0721	0.4302
future	17.0	-0.0390	0.0435	0.4465
future	18.0	0.0003	-0.0040	0.4613
future	19.0	0.0042	-0.0130	0.4693
future	20.0	-0.0133	0.0058	0.4806
future	21.0	-0.0278	0.0206	0.4914
future	22.0	-0.0668	-0.0208	0.4934
future	23.0	-0.0857	-0.0292	0.4911
future	24.0	-0.0317	-0.0294	0.4943
future	25.0	0.0251	-0.0482	0.4981
future	26.0	0.0028	-0.0590	0.5010
future	27.0	-0.0284	-0.0783	0.5067
future	28.0	-0.0221	-0.0659	0.3660
future	29.0	-0.0151	-0.0450	0.1476
future	30.0	-0.0147	-0.0426	0.1455
future	31.0	-0.0147	-0.0426	0.1455
