new	0.0	-0.7540	0.4598	0.0691
past	1.0	-0.7477	0.4590	0.1520
past	2.0	-0.7570	0.4601	0.7509
past	3.0	-0.7843	0.4455	0.8745
past	4.0	-0.7724	0.4428	0.8269
past	5.0	-0.7445	0.4316	0.8285
past	6.0	-0.7232	0.3828	0.8286
past	7.0	-0.5963	0.2301	0.8181
past	8.0	-0.3197	0.0780	0.8087
past	9.0	-0.0755	-0.0241	0.7210
past	10.0	-0.0611	-0.0524	0.5981
past	11.0	-0.0955	-0.0438	0.4796
past	12.0	-0.0718	-0.0604	0.4657
future	13.0	0.0244	-0.1234	0.4843
future	14.0	0.0197	-0.1554	0.4914
future	15.0	-0.0277	-0.1765	0.4955
future	16.0	-0.0475	-0.1848	0.4976
future	17.0	-0.0457	-0.1789	0.5033
future	18.0	-0.0554	-0.1713	0.5045
future	19.0	-0.0781	-0.1396	0.5031
future	20.0	-0.0769	-0.1315	0.5071
future	21.0	-0.0617	-0.1246	0.5036
future	22.0	0.0150	-0.1329	0.4998
future	23.0	0.0308	-0.1302	0.3800
future	24.0	0.0118	-0.1112	0.1498
future	25.0	0.0140	-0.1081	0.1461
future	26.0	0.0141	-0.1081	0.1460
