new	0.0	-0.3348	-0.5516	0.0690
past	1.0	-0.3303	-0.5521	0.1481
past	2.0	-0.3208	-0.5681	0.6775
past	3.0	-0.3354	-0.5902	0.7878
past	4.0	-0.3278	-0.5932	0.7547
past	5.0	-0.3194	-0.5867	0.6116
past	6.0	-0.3185	-0.6484	0.5928
past	7.0	-0.3285	-0.6259	0.6105
past	8.0	-0.3504	-0.3893	0.6237
past	9.0	-0.3026	-0.2252	0.6291
past	10.0	-0.0855	-0.2252	0.5992
past	11.0	0.0681	-0.2509	0.4832
past	12.0	0.0266	-0.2616	0.4404
future	13.0	-0.0462	-0.3272	0.4373
future	14.0	-0.1051	-0.2166	0.4252
future	15.0	-0.1208	-0.0637	0.4321
future	16.0	-0.0360	-0.0107	0.4459
future	17.0	0.0016	-0.0065	0.4713
future	18.0	-0.0333	-0.0831	0.4823
future	19.0	-0.0486	-0.1147	0.4771
future	20.0	0.0224	-0.0996	0.4731
future	21.0	0.0286	-0.0857	0.4756
future	22.0	0.0111	-0.0664	0.2946
future	23.0	0.0278	-0.0562	0.1462
future	24.0	0.0295	-0.0561	0.1459
future	25.0	0.0295	-0.0561	0.1458
future	26.0	0.0295	-0.0561	0.1458
