new	0.0	0.2160	-1.2071	0.0662
past	1.0	0.2193	-1.2142	0.1737
past	2.0	0.2007	-1.2361	0.7318
past	3.0	0.1686	-1.2039	0.8398
past	4.0	0.1498	-1.0108	0.8275
past	5.0	0.1179	-0.6839	0.8196
past	6.0	0.0782	-0.3879	0.7812
past	7.0	0.0676	-0.3396	0.6605
past	8.0	-0.0156	-0.3832	0.6404
past	9.0	-0.1271	-0.4160	0.5865
past	10.0	-0.1330	-0.3437	0.5663
past	11.0	-0.1587	-0.1299	0.5853
past	12.0	-0.1749	-0.0568	0.5883
past	13.0	-0.1666	-0.1009	0.5778
past	14.0	-0.1607	-0.1042	0.5727
future	15.0	-0.1560	-0.0900	0.5730
future	16.0	-0.1492	-0.0818	0.5727
future	17.0	-0.1460	-0.0775	0.5723
future	18.0	-0.0562	-0.0757	0.5738
future	19.0	-0.0048	-0.0845	0.5363
future	20.0	-0.0196	-0.1111	0.4811
future	21.0	-0.0330	-0.0661	0.4859
future	22.0	-0.0339	-0.0483	0.4970
future	23.0	-0.0296	-0.0551	0.2778
future	24.0	-0.0095	-0.0666	0.1472
future	25.0	-0.0089	-0.0665	0.1470
future	26.0	-0.0089	-0.0665	0.1470
future	27.0	-0.0089	-0.0665	0.1470
future	28.0	-0.0089	-0.0665	0.1471
