0.00	0	-0.0747	-0.8783	0.8304
1.00	0	-0.0878	-0.8571	0.8592
2.00	0	0.0645	-0.7971	0.8816
3.00	0	-0.0197	-0.6724	0.8362
4.00	0	0.1505	-0.5854	0.8486
5.00	0	0.0805	-0.4375	0.8357
6.00	0	0.0058	-0.3258	0.8504
7.00	0	0.1087	-0.2780	0.8411
8.00	0	0.1510	-0.2234	0.8602
9.00	0	0.0090	-0.0814	0.9087
10.00	0	0.0036	-0.0866	0.8907
11.00	0	0.0034	-0.0873	0.8477
12.00	0	0.0039	-0.0883	0.7612
13.00	0	0.0044	-0.0888	0.7114
14.00	0	0.0070	-0.0902	0.6022
15.00	0	0.0102	-0.0915	0.5199
16.00	0	0.0133	-0.0927	0.4509
17.00	0	0.0166	-0.0936	0.3869
18.00	0	0.0214	-0.0941	0.3154
19.00	0	0.0430	-0.0962	0.1464
20.00	1	-0.0747	-0.8783	0.8304
21.00	1	-0.0872	-0.8578	0.8610
22.00	1	0.0647	-0.7969	0.8818
23.00	1	-0.0191	-0.6732	0.8364
24.00	1	0.1505	-0.5854	0.8486
25.00	1	0.0806	-0.4378	0.8356
26.00	1	0.0051	-0.3247	0.8504
27.00	1	0.1087	-0.2780	0.8411
28.00	1	0.1466	-0.2188	0.8593
29.00	1	0.0090	-0.0814	0.9087
30.00	1	0.0036	-0.0866	0.8907
31.00	1	0.0034	-0.0873	0.8477
32.00	1	0.0039	-0.0883	0.7612
33.00	1	0.0050	-0.0892	0.6756
34.00	1	0.0060	-0.0897	0.6350
35.00	1	0.0088	-0.0910	0.5527
36.00	1	0.0122	-0.0923	0.4750
37.00	1	0.0160	-0.0935	0.3988
38.00	1	0.0211	-0.0941	0.3194
39.00	1	0.0430	-0.0962	0.1464
40.00	2	-0.0747	-0.8783	0.8304
41.00	2	-0.0878	-0.8571	0.8592
42.00	2	0.0644	-0.7972	0.8815
43.00	2	-0.0192	-0.6730	0.8363
44.00	2	0.1505	-0.5854	0.8486
45.00	2	0.0802	-0.4365	0.8366
46.00	2	0.0085	-0.3295	0.8503
47.00	2	0.1191	-0.2725	0.8402
48.00	2	0.1510	-0.2234	0.8602
49.00	2	0.0090	-0.0814	0.9087
50.00	2	0.0034	-0.0869	0.8708
51.00	2	0.0035	-0.0874	0.8330
52.00	2	0.0038	-0.0883	0.7649
53.00	2	0.0044	-0.0888	0.7114
54.00	2	0.0067	-0.0900	0.6104
55.00	2	0.0088	-0.0910	0.5527
56.00	2	0.0122	-0.0923	0.4750
57.00	2	0.0160	-0.0935	0.3988
58.00	2	0.0211	-0.0941	0.3194
59.00	2	0.0430	-0.0962	0.1464
60.00	3	-0.0754	-0.8780	0.8291
61.00	3	-0.0875	-0.8576	0.8604
62.00	3	0.0646	-0.7970	0.8817
63.00	3	-0.0184	-0.6740	0.8365
64.00	3	0.1505	-0.5854	0.8486
65.00	3	0.0802	-0.4368	0.8362
66.00	3	0.0062	-0.3263	0.8504
67.00	3	0.1087	-0.2780	0.8411
68.00	3	0.1492	-0.2216	0.8598
69.00	3	0.0090	-0.0814	0.9087
70.00	3	0.0036	-0.0867	0.8890
71.00	3	0.0035	-0.0875	0.8299
72.00	3	0.0040	-0.0884	0.7500
73.00	3	0.0044	-0.0888	0.7114
74.00	3	0.0065	-0.0899	0.6146
75.00	3	0.0088	-0.0910	0.5527
76.00	3	0.0122	-0.0923	0.4750
77.00	3	0.0160	-0.0935	0.3988
78.00	3	0.0211	-0.0941	0.3194
79.00	3	0.0430	-0.0962	0.1464
80.00	4	-0.0747	-0.8783	0.8304
81.00	4	-0.0872	-0.8578	0.8610
82.00	4	0.0647	-0.7969	0.8818
83.00	4	-0.0185	-0.6738	0.8365
84.00	4	0.1513	-0.5865	0.8481
85.00	4	0.0806	-0.4378	0.8356
86.00	4	0.0041	-0.3232	0.8504
87.00	4	0.1087	-0.2780	0.8411
88.00	4	0.1439	-0.2159	0.8587
89.00	4	0.0088	-0.0818	0.9100
90.00	4	0.0034	-0.0870	0.8637
91.00	4	0.0034	-0.0873	0.8477
92.00	4	0.0039	-0.0883	0.7612
93.00	4	0.0046	-0.0889	0.7035
94.00	4	0.0063	-0.0899	0.6227
95.00	4	0.0091	-0.0911	0.5445
96.00	4	0.0126	-0.0925	0.4669
97.00	4	0.0164	-0.0935	0.3909
98.00	4	0.0229	-0.0940	0.2956
99.00	4	0.0430	-0.0962	0.1464
100.00	5	-0.0747	-0.8783	0.8304
101.00	5	-0.0877	-0.8571	0.8593
102.00	5	0.0648	-0.7968	0.8819
103.00	5	-0.0184	-0.6740	0.8365
104.00	5	0.1506	-0.5855	0.8485
105.00	5	0.0802	-0.4367	0.8363
106.00	5	0.0085	-0.3295	0.8503
107.00	5	0.1211	-0.2713	0.8401
108.00	5	0.1412	-0.2130	0.8582
109.00	5	0.0086	-0.0822	0.9107
110.00	5	0.0036	-0.0866	0.8907
111.00	5	0.0035	-0.0877	0.8107
112.00	5	0.0041	-0.0885	0.7386
113.00	5	0.0052	-0.0893	0.6675
114.00	5	0.0070	-0.0902	0.6022
115.00	5	0.0102	-0.0915	0.5199
116.00	5	0.0122	-0.0923	0.4750
117.00	5	0.0160	-0.0935	0.3988
118.00	5	0.0211	-0.0941	0.3194
119.00	5	0.0430	-0.0962	0.1464
120.00	6	-0.0754	-0.8780	0.8291
121.00	6	-0.0877	-0.8571	0.8593
122.00	6	0.0645	-0.7971	0.8816
123.00	6	-0.0192	-0.6730	0.8363
124.00	6	0.1514	-0.5866	0.8480
125.00	6	0.0802	-0.4368	0.8362
126.00	6	0.0031	-0.3217	0.8504
127.00	6	0.1087	-0.2780	0.8411
128.00	6	0.1466	-0.2188	0.8593
129.00	6	0.0089	-0.0816	0.9095
130.00	6	0.0034	-0.0868	0.8775
131.00	6	0.0034	-0.0873	0.8477
132.00	6	0.0037	-0.0881	0.7830
133.00	6	0.0048	-0.0891	0.6916
134.00	6	0.0075	-0.0903	0.5898
135.00	6	0.0088	-0.0910	0.5527
136.00	6	0.0122	-0.0923	0.4750
137.00	6	0.0160	-0.0935	0.3988
138.00	6	0.0220	-0.0940	0.3075
139.00	6	0.0430	-0.0962	0.1464
140.00	7	-0.0754	-0.8780	0.8291
141.00	7	-0.0877	-0.8572	0.8595
142.00	7	0.0648	-0.7968	0.8819
143.00	7	-0.0196	-0.6725	0.8362
144.00	7	0.1510	-0.5860	0.8483
145.00	7	0.0803	-0.4363	0.8370
146.00	7	0.0066	-0.3268	0.8504
147.00	7	0.1201	-0.2719	0.8401
148.00	7	0.1466	-0.2188	0.8593
149.00	7	0.0089	-0.0816	0.9095
150.00	7	0.0034	-0.0871	0.8612
151.00	7	0.0036	-0.0879	0.7971
152.00	7	0.0037	-0.0881	0.7830
153.00	7	0.0054	-0.0894	0.6594
154.00	7	0.0070	-0.0902	0.6022
155.00	7	0.0113	-0.0920	0.4954
156.00	7	0.0122	-0.0923	0.4750
157.00	7	0.0178	-0.0938	0.3671
158.00	7	0.0238	-0.0940	0.2837
159.00	7	0.0430	-0.0962	0.1464
160.00	8	-0.0752	-0.8781	0.8295
161.00	8	-0.0873	-0.8577	0.8608
162.00	8	0.0644	-0.7972	0.8815
