0.00	0	-1.0544	0.0858	0.7917
1.00	0	-0.8851	0.0529	0.8449
2.00	0	-0.7669	0.0036	0.8505
3.00	0	-0.6700	-0.0383	0.8301
4.00	0	-0.5865	-0.1027	0.8571
5.00	0	-0.5000	-0.1642	0.8448
6.00	0	-0.3760	-0.2032	0.8364
7.00	0	-0.2587	-0.2347	0.8306
8.00	0	-0.1589	-0.2715	0.8383
9.00	0	0.0169	-0.2995	0.8350
10.00	0	0.0289	-0.1380	0.8734
11.00	0	0.0294	-0.1400	0.8796
12.00	0	0.0304	-0.1427	0.8841
13.00	0	0.0317	-0.1458	0.8884
14.00	0	0.0334	-0.1490	0.8930
15.00	0	0.0350	-0.1515	0.8986
16.00	0	0.0366	-0.1528	0.9046
17.00	0	0.0383	-0.1526	0.9090
18.00	0	0.0395	-0.1520	0.9139
19.00	0	0.1422	-0.1830	0.1346
20.00	1	-1.0543	0.0857	0.7921
21.00	1	-0.8843	0.0526	0.8450
22.00	1	-0.7659	0.0034	0.8504
23.00	1	-0.6690	-0.0385	0.8299
24.00	1	-0.5855	-0.1029	0.8571
25.00	1	-0.4988	-0.1644	0.8449
26.00	1	-0.3752	-0.2033	0.8363
27.00	1	-0.2584	-0.2346	0.8306
28.00	1	-0.1587	-0.2714	0.8383
29.00	1	0.0170	-0.2996	0.8351
30.00	1	0.0289	-0.1381	0.8737
31.00	1	0.0294	-0.1401	0.8798
32.00	1	0.0305	-0.1428	0.8842
33.00	1	0.0318	-0.1459	0.8886
34.00	1	0.0335	-0.1491	0.8932
35.00	1	0.0351	-0.1516	0.8989
36.00	1	0.0367	-0.1528	0.9048
37.00	1	0.0383	-0.1526	0.9092
38.00	1	0.0395	-0.1520	0.9141
39.00	1	0.1422	-0.1830	0.1346
40.00	2	-1.0543	0.0857	0.7924
41.00	2	-0.8836	0.0524	0.8452
42.00	2	-0.7649	0.0033	0.8503
43.00	2	-0.6681	-0.0386	0.8297
44.00	2	-0.5846	-0.1030	0.8571
45.00	2	-0.4977	-0.1645	0.8449
46.00	2	-0.3744	-0.2034	0.8361
47.00	2	-0.2580	-0.2345	0.8306
48.00	2	-0.1586	-0.2714	0.8383
49.00	2	0.0172	-0.2997	0.8353
