2.03	-1.0933	0.0256	0.8002
2.74	-0.8680	0.0250	0.7891
3.13	-0.7250	0.0283	0.7817
3.57	-0.5631	0.0293	0.7722
4.05	-0.3756	0.0318	0.7648
4.35	-0.2605	0.0386	0.7617
4.89	-0.1120	0.0533	0.7541
5.41	-0.0704	0.0652	0.7467
5.81	-0.0868	0.0670	0.7498
6.17	-0.1012	0.0647	0.7620
6.60	-0.1006	0.0600	0.7783
7.19	-0.0550	0.0627	0.7866
7.54	-0.0450	0.0663	0.7876
7.94	-0.0504	0.0719	0.7873
8.46	-0.0656	0.0712	0.7585
8.79	-0.0748	0.0682	0.6491
9.34	-0.0890	0.0693	0.3947
9.83	-0.1049	0.0674	0.1691
10.43	-0.1162	0.0641	0.0731
10.90	-0.1171	0.0631	0.0729
2.04	-1.0889	0.0256	0.8000
2.75	-0.8651	0.0250	0.7889
3.14	-0.7219	0.0283	0.7816
3.62	-0.5442	0.0293	0.7711
4.05	-0.3756	0.0318	0.7648
4.33	-0.2694	0.0380	0.7620
4.97	-0.0965	0.0555	0.7527
5.26	-0.0705	0.0624	0.7480
5.84	-0.0883	0.0671	0.7507
6.24	-0.1030	0.0640	0.7652
6.61	-0.1002	0.0600	0.7785
7.13	-0.0594	0.0625	0.7861
7.58	-0.0449	0.0669	0.7876
7.92	-0.0497	0.0716	0.7872
8.49	-0.0663	0.0708	0.7532
8.86	-0.0764	0.0681	0.6203
9.30	-0.0878	0.0693	0.4109
9.88	-0.1061	0.0670	0.1486
10.53	-0.1170	0.0633	0.0730
10.92	-0.1170	0.0631	0.0729
2.16	-1.0564	0.0255	0.7983
2.77	-0.8592	0.0250	0.7886
3.10	-0.7375	0.0278	0.7823
3.48	-0.5975	0.0296	0.7743
4.04	-0.3789	0.0317	0.7649
4.37	-0.2547	0.0390	0.7615
4.77	-0.1374	0.0501	0.7559
5.36	-0.0698	0.0643	0.7471
5.71	-0.0818	0.0672	0.7478
6.27	-0.1035	0.0636	0.7662
6.76	-0.0902	0.0602	0.7818
7.11	-0.0607	0.0624	0.7859
7.53	-0.0451	0.0662	0.7876
7.95	-0.0506	0.0720	0.7873
8.52	-0.0673	0.0704	0.7454
8.88	-0.0769	0.0681	0.6091
9.27	-0.0867	0.0692	0.4272
9.76	-0.1027	0.0681	0.2013
10.54	-0.1170	0.0632	0.0729
11.01	-0.1172	0.0629	0.0729
2.07	-1.0821	0.0256	0.7996
2.48	-0.9581	0.0261	0.7944
3.08	-0.7468	0.0276	0.7828
3.63	-0.5410	0.0293	0.7710
3.88	-0.4446	0.0298	0.7668
4.42	-0.2373	0.0404	0.7608
4.96	-0.0979	0.0553	0.7528
5.23	-0.0715	0.0617	0.7485
5.84	-0.0883	0.0671	0.7507
6.23	-0.1028	0.0641	0.7648
6.55	-0.1030	0.0604	0.7766
7.05	-0.0651	0.0621	0.7853
7.48	-0.0456	0.0654	0.7875
7.86	-0.0482	0.0708	0.7872
8.43	-0.0646	0.0716	0.7648
8.92	-0.0776	0.0682	0.5941
9.41	-0.0915	0.0695	0.3587
9.97	-0.1086	0.0660	0.1146
10.59	-0.1173	0.0630	0.0729
10.88	-0.1171	0.0631	0.0729
2.05	-1.0866	0.0256	0.7998
2.73	-0.8738	0.0251	0.7894
3.13	-0.7282	0.0281	0.7819
3.56	-0.5662	0.0293	0.7723
3.96	-0.4118	0.0305	0.7659
4.39	-0.2459	0.0397	0.7612
5.00	-0.0929	0.0561	0.7522
5.27	-0.0704	0.0626	0.7479
5.70	-0.0810	0.0672	0.7475
6.20	-0.1020	0.0644	0.7635
6.70	-0.0946	0.0599	0.7807
7.19	-0.0550	0.0627	0.7866
7.48	-0.0456	0.0654	0.7875
7.98	-0.0516	0.0724	0.7873
8.45	-0.0653	0.0713	0.7602
8.89	-0.0771	0.0681	0.6054
9.26	-0.0862	0.0691	0.4353
9.76	-0.1027	0.0681	0.2013
10.37	-0.1165	0.0643	0.0733
10.94	-0.1171	0.0631	0.0729
2.20	-1.0443	0.0256	0.7978
2.74	-0.8680	0.0250	0.7891
3.13	-0.7282	0.0281	0.7819
3.47	-0.6006	0.0296	0.7744
3.91	-0.4314	0.0301	0.7665
4.39	-0.2459	0.0397	0.7612
4.80	-0.1298	0.0510	0.7554
5.36	-0.0699	0.0644	0.7470
5.86	-0.0888	0.0670	0.7509
6.12	-0.0996	0.0651	0.7599
6.64	-0.0983	0.0599	0.7794
7.12	-0.0600	0.0624	0.7860
7.51	-0.0453	0.0659	0.7876
7.95	-0.0506	0.0720	0.7873
8.53	-0.0679	0.0701	0.7410
8.88	-0.0767	0.0681	0.6129
9.35	-0.0893	0.0694	0.3907
9.97	-0.1086	0.0660	0.1146
10.33	-0.1153	0.0641	0.0734
10.88	-0.1171	0.0631	0.0729
1.99	-1.1020	0.0257	0.8007
2.53	-0.9416	0.0260	0.7934
3.16	-0.7157	0.0286	0.7812
3.52	-0.5818	0.0294	0.7733
3.98	-0.4053	0.0307	0.7657
4.51	-0.2076	0.0430	0.7595
4.84	-0.1225	0.0519	0.7549
5.43	-0.0709	0.0655	0.7466
5.80	-0.0859	0.0672	0.7494
6.14	-0.1004	0.0648	0.7609
6.55	-0.1028	0.0603	0.7768
7.08	-0.0631	0.0623	0.7856
7.46	-0.0457	0.0652	0.7875
7.89	-0.0490	0.0713	0.7873
8.33	-0.0616	0.0729	0.7782
8.87	-0.0766	0.0681	0.6165
9.32	-0.0884	0.0693	0.4028
9.80	-0.1041	0.0677	0.1797
10.40	-0.1161	0.0642	0.0729
10.99	-0.1172	0.0630	0.0729
2.06	-1.0844	0.0256	0.7997
2.74	-0.8680	0.0250	0.7891
3.12	-0.7313	0.0281	0.7820
3.61	-0.5474	0.0292	0.7713
4.03	-0.3855	0.0315	0.7651
4.44	-0.2288	0.0411	0.7605
4.93	-0.1022	0.0546	0.7533
5.44	-0.0710	0.0657	0.7465
5.84	-0.0883	0.0671	0.7507
6.23	-0.1028	0.0641	0.7648
6.64	-0.0988	0.0599	0.7792
7.05	-0.0651	0.0621	0.7853
7.62	-0.0449	0.0675	0.7875
8.07	-0.0541	0.0733	0.7877
8.37	-0.0629	0.0724	0.7735
8.78	-0.0744	0.0683	0.6561
9.29	-0.0876	0.0692	0.4150
9.93	-0.1073	0.0664	0.1295
10.43	-0.1162	0.0641	0.0731
10.94	-0.1171	0.0631	0.0729
2.07	-1.0821	0.0256	0.7996
2.53	-0.9416	0.0260	0.7934
3.10	-0.7375	0.0278	0.7823
3.43	-0.6131	0.0297	0.7752
3.96	-0.4118	0.0305	0.7659
4.51	-0.2076	0.0430	0.7595
4.86	-0.1171	0.0526	0.7545
5.32	-0.0699	0.0636	0.7474
5.69	-0.0806	0.0673	0.7474
6.19	-0.1018	0.0645	0.7631
6.69	-0.0952	0.0599	0.7805
7.13	-0.0588	0.0625	0.7861
7.57	-0.0449	0.0668	0.7876
7.95	-0.0506	0.0720	0.7873
8.49	-0.0663	0.0708	0.7532
8.83	-0.0756	0.0682	0.6349
9.35	-0.0895	0.0693	0.3867
9.76	-0.1027	0.0681	0.2013
10.39	-0.1160	0.0642	0.0732
10.99	-0.1172	0.0630	0.0729
2.02	-1.0955	0.0256	0.8003
2.73	-0.8709	0.0250	0.7892
3.01	-0.7717	0.0267	0.7841
3.50	-0.5882	0.0295	0.7736
4.00	-0.3954	0.0310	0.7654
4.31	-0.2756	0.0375	0.7622
4.83	-0.1242	0.0517	0.7550
5.44	-0.0710	0.0657	0.7465
5.72	-0.0822	0.0672	0.7480
6.30	-0.1040	0.0633	0.7672
6.60	-0.1006	0.0600	0.7783
7.08	-0.0631	0.0623	0.7856
7.45	-0.0458	0.0651	0.7875
7.87	-0.0484	0.0709	0.7873
8.43	-0.0646	0.0716	0.7648
8.88	-0.0767	0.0681	0.6129
9.38	-0.0904	0.0695	0.3747
9.80	-0.1039	0.0677	0.1832
10.40	-0.1161	0.0642	0.0729
10.82	-0.1171	0.0630	0.0729
1.96	-1.1126	0.0259	0.8013
2.54	-0.9360	0.0259	0.7931
3.17	-0.7126	0.0287	0.7811
3.49	-0.5913	0.0295	0.7738
3.89	-0.4380	0.0299	0.7667
4.34	-0.2665	0.0381	0.7619
4.77	-0.1374	0.0501	0.7559
5.24	-0.0710	0.0621	0.7482
5.83	-0.0876	0.0671	0.7503
6.13	-0.0999	0.0650	0.7603
6.69	-0.0952	0.0599	0.7805
7.13	-0.0588	0.0625	0.7861
7.59	-0.0449	0.0671	0.7876
7.98	-0.0516	0.0724	0.7873
8.30	-0.0609	0.0732	0.7805
8.98	-0.0790	0.0682	0.5672
9.37	-0.0901	0.0694	0.3786
9.94	-0.1076	0.0663	0.1265
10.50	-0.1168	0.0634	0.0729
10.88	-0.1171	0.0631	0.0729
2.16	-1.0564	0.0255	0.7983
2.48	-0.9554	0.0261	0.7942
3.21	-0.6969	0.0290	0.7802
3.60	-0.5505	0.0293	0.7714
3.95	-0.4152	0.0304	0.7660
4.48	-0.2180	0.0420	0.7600
4.79	-0.1316	0.0508	0.7555
