2.03	-0.6166	0.8521	0.8618
2.98	-0.5135	0.7837	0.8534
3.81	-0.4235	0.7199	0.8501
4.46	-0.3454	0.6605	0.8524
5.49	-0.2484	0.5419	0.8552
6.03	-0.2350	0.4687	0.8540
7.07	-0.2406	0.3284	0.8511
7.67	-0.2472	0.2940	0.8468
8.54	-0.2811	0.2823	0.8571
9.18	-0.2826	0.2812	0.8596
10.08	-0.2257	0.2509	0.8638
10.71	-0.1673	0.1923	0.8616
11.41	-0.0919	0.1129	0.8560
12.40	-0.0919	0.0850	0.8537
13.24	-0.1104	0.0989	0.8550
14.17	-0.1019	0.1041	0.8592
14.84	-0.0988	0.1029	0.8637
15.81	-0.1091	0.1090	0.7665
16.27	-0.1134	0.1085	0.5516
17.38	-0.1609	0.1099	0.0824
2.31	-0.5863	0.8307	0.8611
2.99	-0.5127	0.7831	0.8533
3.80	-0.4253	0.7212	0.8500
4.43	-0.3499	0.6639	0.8524
5.38	-0.2540	0.5579	0.8542
6.05	-0.2350	0.4664	0.8539
6.88	-0.2394	0.3516	0.8535
7.63	-0.2466	0.2943	0.8468
8.59	-0.2827	0.2821	0.8574
9.32	-0.2775	0.2806	0.8599
10.19	-0.2164	0.2427	0.8639
11.01	-0.1327	0.1569	0.8589
11.57	-0.0827	0.1008	0.8554
12.66	-0.1015	0.0886	0.8532
13.39	-0.1098	0.1009	0.8557
14.03	-0.1032	0.1041	0.8587
14.77	-0.0988	0.1030	0.8633
15.62	-0.1075	0.1079	0.8251
16.32	-0.1142	0.1084	0.5270
17.38	-0.1609	0.1099	0.0824
2.29	-0.5880	0.8319	0.8612
3.05	-0.5064	0.7787	0.8528
4.03	-0.3998	0.7020	0.8505
4.64	-0.3201	0.6424	0.8523
5.21	-0.2646	0.5812	0.8527
6.38	-0.2357	0.4199	0.8541
7.12	-0.2410	0.3230	0.8505
7.59	-0.2462	0.2946	0.8468
8.64	-0.2842	0.2819	0.8576
9.41	-0.2729	0.2800	0.8601
10.16	-0.2193	0.2454	0.8638
10.81	-0.1550	0.1796	0.8607
11.67	-0.0787	0.0941	0.8553
12.59	-0.0996	0.0875	0.8531
13.57	-0.1084	0.1022	0.8566
14.17	-0.1019	0.1041	0.8592
14.94	-0.0992	0.1026	0.8643
15.75	-0.1086	0.1088	0.7878
16.51	-0.1190	0.1086	0.4378
17.50	-0.1682	0.1098	0.0773
2.25	-0.5927	0.8350	0.8615
3.09	-0.5018	0.7755	0.8524
3.98	-0.4045	0.7056	0.8503
4.61	-0.3245	0.6457	0.8524
5.53	-0.2470	0.5373	0.8553
6.27	-0.2351	0.4350	0.8540
6.94	-0.2398	0.3431	0.8527
7.73	-0.2481	0.2937	0.8469
8.63	-0.2840	0.2820	0.8575
9.43	-0.2721	0.2799	0.8601
10.01	-0.2319	0.2560	0.8637
10.78	-0.1598	0.1846	0.8610
11.45	-0.0893	0.1099	0.8559
12.48	-0.0951	0.0857	0.8533
13.43	-0.1096	0.1013	0.8559
14.18	-0.1018	0.1041	0.8592
15.08	-0.1004	0.1026	0.8654
15.72	-0.1084	0.1086	0.7963
16.47	-0.1179	0.1085	0.4538
17.77	-0.1778	0.1058	0.0718
2.34	-0.5824	0.8283	0.8608
3.07	-0.5036	0.7768	0.8526
3.87	-0.4171	0.7154	0.8500
4.75	-0.3061	0.6318	0.8520
5.34	-0.2558	0.5624	0.8539
6.17	-0.2348	0.4513	0.8538
6.87	-0.2394	0.3527	0.8536
7.75	-0.2487	0.2935	0.8471
8.41	-0.2751	0.2843	0.8559
9.09	-0.2855	0.2816	0.8592
9.96	-0.2360	0.2592	0.8635
10.97	-0.1375	0.1618	0.8593
11.67	-0.0789	0.0945	0.8553
12.18	-0.0841	0.0840	0.8545
13.33	-0.1102	0.1000	0.8554
14.18	-0.1018	0.1041	0.8592
15.06	-0.1002	0.1026	0.8653
15.71	-0.1084	0.1086	0.7990
16.27	-0.1134	0.1085	0.5516
17.35	-0.1592	0.1094	0.0886
2.25	-0.5927	0.8350	0.8615
3.08	-0.5027	0.7762	0.8525
4.02	-0.4017	0.7034	0.8505
4.67	-0.3167	0.6400	0.8523
5.26	-0.2607	0.5736	0.8532
5.98	-0.2354	0.4756	0.8542
7.08	-0.2407	0.3265	0.8509
7.80	-0.2497	0.2932	0.8473
8.59	-0.2827	0.2821	0.8574
9.44	-0.2716	0.2798	0.8602
9.97	-0.2353	0.2586	0.8635
10.97	-0.1375	0.1618	0.8593
11.66	-0.0791	0.0949	0.8553
12.45	-0.0937	0.0855	0.8535
13.29	-0.1104	0.0996	0.8553
14.18	-0.1018	0.1041	0.8592
14.75	-0.0988	0.1030	0.8632
15.76	-0.1087	0.1089	0.7849
16.43	-0.1168	0.1085	0.4740
17.84	-0.1783	0.1060	0.0718
2.07	-0.6124	0.8489	0.8618
3.09	-0.5018	0.7755	0.8524
4.03	-0.3989	0.7012	0.8506
4.72	-0.3113	0.6359	0.8521
5.21	-0.2640	0.5801	0.8528
6.24	-0.2350	0.4397	0.8539
7.02	-0.2404	0.3341	0.8518
7.82	-0.2501	0.2931	0.8475
8.38	-0.2739	0.2847	0.8557
9.15	-0.2836	0.2813	0.8595
