2.77	1.0460	1.1704	0.8834
3.46	0.8817	1.0116	0.8611
4.00	0.7380	0.8759	0.8460
4.73	0.5632	0.7160	0.8215
5.13	0.5173	0.6791	0.8087
5.79	0.4559	0.6305	0.8066
6.42	0.3206	0.5178	0.8219
7.66	0.0478	0.2932	0.8316
8.42	0.0570	0.3009	0.8324
9.61	0.0817	0.3240	0.7579
10.46	0.0810	0.3166	0.6689
11.31	0.0106	0.2403	0.6844
12.53	-0.1352	0.0861	0.6723
13.45	-0.1105	0.0924	0.6627
14.25	-0.0998	0.1044	0.6743
15.01	-0.0958	0.1160	0.6605
15.97	-0.0951	0.1219	0.2849
17.29	-0.0985	0.1337	0.0719
18.26	-0.0983	0.1337	0.0719
19.37	-0.0983	0.1336	0.0719
2.79	1.0407	1.1650	0.8828
3.32	0.9198	1.0484	0.8668
3.88	0.7701	0.9059	0.8486
4.58	0.5919	0.7413	0.8270
5.38	0.5031	0.6696	0.8041
5.91	0.4344	0.6125	0.8097
6.67	0.2569	0.4644	0.8274
7.79	0.0440	0.2893	0.8311
8.40	0.0562	0.3000	0.8320
9.39	0.0795	0.3241	0.7857
10.34	0.0819	0.3174	0.6736
11.58	-0.0380	0.1898	0.6869
12.48	-0.1349	0.0872	0.6731
13.52	-0.1085	0.0934	0.6635
14.08	-0.1003	0.1017	0.6720
15.35	-0.0927	0.1208	0.5725
16.10	-0.0962	0.1227	0.2274
17.24	-0.0985	0.1337	0.0719
18.06	-0.0983	0.1337	0.0719
19.24	-0.0983	0.1336	0.0719
2.54	1.0926	1.2155	0.8904
3.40	0.8988	1.0280	0.8636
4.09	0.7129	0.8522	0.8439
4.47	0.6151	0.7622	0.8313
5.40	0.5013	0.6682	0.8039
5.77	0.4585	0.6327	0.8063
6.47	0.3078	0.5071	0.8231
7.64	0.0493	0.2945	0.8318
8.44	0.0574	0.3014	0.8327
9.72	0.0824	0.3236	0.7435
10.52	0.0803	0.3157	0.6679
11.58	-0.0380	0.1898	0.6869
12.18	-0.1231	0.1019	0.6791
13.10	-0.1224	0.0872	0.6628
14.45	-0.0993	0.1073	0.6753
15.32	-0.0929	0.1205	0.5851
15.92	-0.0948	0.1218	0.3045
17.01	-0.0985	0.1336	0.0720
17.99	-0.0983	0.1338	0.0720
19.02	-0.0983	0.1337	0.0719
2.76	1.0478	1.1723	0.8836
3.22	0.9425	1.0700	0.8705
4.00	0.7380	0.8759	0.8460
4.76	0.5587	0.7122	0.8207
5.41	0.5007	0.6678	0.8038
6.01	0.4151	0.5964	0.8122
6.42	0.3206	0.5178	0.8219
7.52	0.0605	0.3038	0.8324
8.42	0.0570	0.3009	0.8324
9.44	0.0801	0.3242	0.7794
10.64	0.0780	0.3127	0.6679
11.28	0.0146	0.2445	0.6840
12.37	-0.1327	0.0907	0.6753
13.43	-0.1110	0.0922	0.6625
14.35	-0.0996	0.1060	0.6751
15.40	-0.0924	0.1211	0.5526
15.95	-0.0949	0.1219	0.2927
17.38	-0.0984	0.1337	0.0719
17.94	-0.0983	0.1337	0.0719
19.24	-0.0983	0.1336	0.0719
2.71	1.0601	1.1846	0.8852
3.24	0.9384	1.0662	0.8698
4.11	0.7083	0.8479	0.8435
4.51	0.6077	0.7555	0.8300
5.38	0.5025	0.6691	0.8040
5.80	0.4545	0.6294	0.8068
6.71	0.2456	0.4549	0.8282
