0.30	0.0934	1.4449	0.6133
0.85	0.0916	1.4460	0.5291
1.65	0.0972	1.3616	0.5045
2.61	0.1122	0.9615	0.5386
3.31	0.1365	0.5877	0.5359
3.86	0.1543	0.2922	0.5194
4.69	0.1779	0.0147	0.5100
5.53	0.0433	-0.0943	0.5152
6.60	0.0046	-0.1107	0.5231
7.60	0.0542	0.0021	0.5224
8.30	0.0723	0.0104	0.5305
9.08	0.0751	0.0373	0.5226
10.22	-0.0217	0.0500	0.5231
11.20	-0.0001	0.0477	0.5066
11.83	0.0211	0.0369	0.3132
13.05	0.1056	0.0569	0.0714
13.85	0.1054	0.0570	0.0714
14.47	0.1066	0.0559	0.0714
16.09	0.1071	0.0553	0.0714
17.36	0.1072	0.0553	0.0713
0.30	0.0934	1.4449	0.6133
1.09	0.0922	1.4443	0.5081
1.78	0.0984	1.3204	0.5103
2.44	0.1078	1.0482	0.5340
3.10	0.1294	0.7057	0.5415
3.97	0.1581	0.2420	0.5172
4.87	0.1735	-0.0183	0.5108
5.89	-0.0143	-0.1096	0.5173
6.77	0.0146	-0.1001	0.5227
7.51	0.0500	-0.0055	0.5211
8.30	0.0723	0.0104	0.5305
9.05	0.0750	0.0358	0.5228
10.16	-0.0179	0.0504	0.5240
11.32	0.0042	0.0461	0.4963
11.76	0.0193	0.0383	0.3518
13.10	0.1055	0.0569	0.0714
13.59	0.1055	0.0570	0.0714
14.36	0.1054	0.0570	0.0714
15.86	0.1072	0.0553	0.0713
17.40	0.1071	0.0553	0.0713
0.23	0.0934	1.4447	0.6277
0.90	0.0916	1.4460	0.5241
1.84	0.0989	1.3036	0.5124
2.49	0.1089	1.0239	0.5354
3.25	0.1345	0.6242	0.5379
4.01	0.1596	0.2239	0.5162
4.83	0.1753	-0.0125	0.5106
5.85	-0.0102	-0.1084	0.5168
6.85	0.0193	-0.0911	0.5225
7.58	0.0532	0.0005	0.5221
8.30	0.0723	0.0104	0.5305
9.19	0.0761	0.0425	0.5223
10.10	-0.0136	0.0508	0.5245
11.15	-0.0013	0.0480	0.5079
11.67	0.0163	0.0401	0.3975
13.11	0.1055	0.0569	0.0714
13.58	0.1055	0.0569	0.0714
14.79	0.1070	0.0555	0.0713
15.75	0.1071	0.0553	0.0713
17.30	0.1071	0.0552	0.0713
0.43	0.0933	1.4451	0.5900
0.89	0.0916	1.4460	0.5250
1.80	0.0986	1.3147	0.5111
2.70	0.1148	0.9188	0.5404
3.29	0.1357	0.6014	0.5367
3.79	0.1517	0.3294	0.5212
4.87	0.1729	-0.0197	0.5108
5.65	0.0166	-0.1016	0.5157
6.83	0.0179	-0.0939	0.5225
7.46	0.0479	-0.0101	0.5206
8.37	0.0730	0.0092	0.5301
8.98	0.0748	0.0312	0.5234
10.21	-0.0211	0.0501	0.5232
11.05	-0.0052	0.0487	0.5099
11.70	0.0171	0.0396	0.3858
12.73	0.1066	0.0554	0.0716
13.84	0.1055	0.0570	0.0714
14.84	0.1071	0.0554	0.0713
15.72	0.1071	0.0554	0.0713
17.54	0.1072	0.0553	0.0713
0.25	0.0935	1.4447	0.6229
0.89	0.0916	1.4460	0.5250
1.76	0.0982	1.3285	0.5091
2.51	0.1093	1.0157	0.5359
3.41	0.1396	0.5329	0.5326
3.87	0.1546	0.2881	0.5192
4.83	0.1759	-0.0095	0.5105
5.88	-0.0131	-0.1093	0.5172
6.79	0.0160	-0.0976	0.5226
7.55	0.0514	-0.0026	0.5215
8.28	0.0722	0.0106	0.5306
8.95	0.0747	0.0297	0.5236
10.14	-0.0160	0.0506	0.5242
10.86	-0.0127	0.0486	0.5115
11.94	0.0237	0.0346	0.2349
12.96	0.1056	0.0568	0.0714
13.92	0.1054	0.0570	0.0714
14.86	0.1071	0.0554	0.0713
15.83	0.1071	0.0554	0.0713
17.01	0.1071	0.0553	0.0713
0.43	0.0933	1.4451	0.5900
1.07	0.0921	1.4450	0.5099
1.76	0.0982	1.3285	0.5091
2.57	0.1108	0.9867	0.5374
3.18	0.1320	0.6652	0.5399
4.03	0.1602	0.2169	0.5160
4.70	0.1779	0.0130	0.5100
6.06	-0.0186	-0.1117	0.5190
6.70	0.0109	-0.1054	0.5230
7.62	0.0549	0.0030	0.5227
8.46	0.0738	0.0086	0.5294
8.92	0.0745	0.0275	0.5239
10.01	-0.0024	0.0513	0.5247
11.30	0.0040	0.0462	0.4973
11.81	0.0207	0.0373	0.3233
12.91	0.1055	0.0568	0.0715
13.84	0.1055	0.0570	0.0714
14.80	0.1070	0.0555	0.0714
16.09	0.1071	0.0553	0.0714
17.38	0.1071	0.0552	0.0713
0.41	0.0933	1.4451	0.5930
1.11	0.0923	1.4439	0.5070
1.73	0.0980	1.3367	0.5081
2.66	0.1137	0.9360	0.5397
3.24	0.1342	0.6288	0.5382
4.09	0.1625	0.1897	0.5146
4.91	0.1705	-0.0252	0.5110
5.57	0.0341	-0.0968	0.5154
6.66	0.0085	-0.1078	0.5231
7.34	0.0430	-0.0230	0.5203
8.37	0.0730	0.0092	0.5301
8.92	0.0745	0.0275	0.5239
10.04	-0.0057	0.0512	0.5247
11.32	0.0042	0.0461	0.4963
11.90	0.0229	0.0354	0.2645
13.13	0.1056	0.0569	0.0714
13.76	0.1054	0.0569	0.0715
14.51	0.1072	0.0553	0.0714
15.61	0.1071	0.0554	0.0713
17.68	0.1072	0.0553	0.0713
0.41	0.0933	1.4451	0.5930
1.18	0.0925	1.4411	0.5032
1.84	0.0989	1.3036	0.5124
2.41	0.1073	1.0602	0.5333
3.18	0.1320	0.6652	0.5399
3.79	0.1517	0.3294	0.5212
4.56	0.1755	0.0467	0.5097
5.67	0.0134	-0.1024	0.5157
6.64	0.0075	-0.1086	0.5231
7.58	0.0532	0.0005	0.5221
8.49	0.0739	0.0087	0.5291
9.02	0.0749	0.0338	0.5230
9.92	0.0111	0.0515	0.5244
11.25	0.0020	0.0470	0.5029
11.83	0.0211	0.0369	0.3132
13.06	0.1056	0.0569	0.0714
13.86	0.1055	0.0570	0.0714
14.58	0.1066	0.0558	0.0714
16.00	0.1071	0.0554	0.0713
17.47	0.1072	0.0553	0.0713
0.34	0.0934	1.4449	0.6069
0.92	0.0916	1.4460	0.5226
1.76	0.0982	1.3285	0.5091
2.63	0.1127	0.9531	0.5390
3.21	0.1334	0.6424	0.5388
4.03	0.1599	0.2204	0.5161
4.87	0.1735	-0.0183	0.5108
6.09	-0.0184	-0.1120	0.5193
6.69	0.0100	-0.1064	0.5230
7.45	0.0475	-0.0109	0.5206
8.32	0.0726	0.0099	0.5304
8.91	0.0745	0.0270	0.5240
10.10	-0.0128	0.0508	0.5245
11.15	-0.0015	0.0481	0.5082
11.79	0.0203	0.0376	0.3331
12.96	0.1056	0.0568	0.0714
13.74	0.1055	0.0570	0.0714
14.53	0.1069	0.0555	0.0714
15.64	0.1072	0.0554	0.0714
17.05	0.1072	0.0553	0.0713
0.19	0.0934	1.4446	0.6341
1.18	0.0925	1.4411	0.5032
1.75	0.0981	1.3313	0.5088
2.63	0.1127	0.9531	0.5390
3.18	0.1323	0.6606	0.5397
3.77	0.1511	0.3380	0.5216
4.83	0.1753	-0.0125	0.5106
5.73	0.0042	-0.1045	0.5159
6.81	0.0170	-0.0958	0.5226
7.64	0.0556	0.0038	0.5230
8.20	0.0711	0.0114	0.5307
9.10	0.0752	0.0387	0.5225
10.08	-0.0109	0.0510	0.5246
11.12	-0.0027	0.0483	0.5091
11.83	0.0211	0.0369	0.3132
13.16	0.1055	0.0569	0.0714
13.61	0.1055	0.0570	0.0714
14.66	0.1071	0.0554	0.0713
15.97	0.1071	0.0553	0.0713
16.99	0.1071	0.0553	0.0713
0.37	0.0934	1.4451	0.6007
1.14	0.0924	1.4427	0.5048
1.71	0.0978	1.3444	0.5069
2.52	0.1097	1.0074	0.5364
3.10	0.1294	0.7057	0.5415
3.97	0.1581	0.2420	0.5172
4.93	0.1683	-0.0293	0.5112
5.62	0.0251	-0.0993	0.5155
6.61	0.0056	-0.1101	0.5231
7.37	0.0436	-0.0207	0.5202
8.42	0.0734	0.0087	0.5297
9.15	0.0757	0.0411	0.5224
10.10	-0.0128	0.0508	0.5245
11.10	-0.0033	0.0484	0.5094
11.78	0.0198	0.0380	0.3426
13.04	0.1055	0.0569	0.0714
13.80	0.1054	0.0570	0.0714
14.71	0.1070	0.0554	0.0713
15.58	0.1072	0.0554	0.0713
17.49	0.1072	0.0553	0.0713
0.38	0.0934	1.4451	0.5976
1.18	0.0925	1.4411	0.5032
1.89	0.0996	1.2855	0.5148
2.41	0.1073	1.0602	0.5333
3.39	0.1391	0.5421	0.5332
3.84	0.1534	0.3043	0.5200
4.66	0.1776	0.0217	0.5099
5.47	0.0569	-0.0902	0.5150
6.69	0.0100	-0.1064	0.5230
7.41	0.0456	-0.0149	0.5203
8.39	0.0732	0.0090	0.5300
9.04	0.0750	0.0348	0.5229
9.94	0.0076	0.0514	0.5245
11.06	-0.0049	0.0486	0.5098
11.72	0.0180	0.0391	0.3736
13.11	0.1055	0.0569	0.0714
13.60	0.1055	0.0570	0.0714
14.72	0.1070	0.0555	0.0713
16.07	0.1071	0.0554	0.0713
16.98	0.1071	0.0553	0.0713
