0.49	1.1670	-1.4488	0.8494
0.75	1.1616	-1.4441	0.8502
1.24	1.1520	-1.4339	0.8536
1.62	1.1133	-1.3871	0.8589
1.98	1.0358	-1.2981	0.8715
2.33	0.9284	-1.1960	0.8820
2.99	0.6782	-0.9933	0.8709
3.70	0.4228	-0.7127	0.8394
4.20	0.2990	-0.4864	0.8197
4.94	0.2149	-0.2745	0.8009
5.59	0.1987	-0.2351	0.8074
6.36	0.1147	-0.1366	0.8329
7.07	0.0235	-0.0395	0.8440
7.59	0.0130	-0.0431	0.8482
8.15	0.0247	-0.0583	0.8525
8.71	0.0407	-0.0616	0.7322
9.52	0.0456	-0.0572	0.3539
10.43	0.0634	-0.0499	0.0733
11.10	0.0684	-0.0519	0.0732
11.76	0.0685	-0.0520	0.0731
0.46	1.1679	-1.4495	0.8495
0.90	1.1588	-1.4418	0.8513
1.19	1.1536	-1.4362	0.8532
1.52	1.1284	-1.4049	0.8571
1.84	1.0706	-1.3368	0.8656
2.38	0.9138	-1.1837	0.8826
2.87	0.7254	-1.0328	0.8753
3.65	0.4375	-0.7345	0.8411
4.28	0.2872	-0.4601	0.8169
4.99	0.2118	-0.2652	0.8004
5.47	0.2000	-0.2344	0.8045
6.26	0.1322	-0.1586	0.8302
7.01	0.0275	-0.0414	0.8434
7.67	0.0140	-0.0451	0.8493
8.27	0.0284	-0.0601	0.8468
8.81	0.0420	-0.0612	0.6926
9.57	0.0459	-0.0564	0.3270
10.43	0.0634	-0.0499	0.0733
11.03	0.0685	-0.0519	0.0731
11.67	0.0685	-0.0520	0.0731
0.40	1.1692	-1.4508	0.8498
0.80	1.1607	-1.4432	0.8505
1.27	1.1506	-1.4319	0.8538
1.54	1.1249	-1.4009	0.8575
1.87	1.0629	-1.3280	0.8669
2.40	0.9050	-1.1764	0.8828
2.95	0.6951	-1.0076	0.8725
3.65	0.4350	-0.7308	0.8408
4.17	0.3053	-0.5002	0.8211
4.80	0.2243	-0.3021	0.8026
5.51	0.1997	-0.2347	0.8052
6.18	0.1465	-0.1761	0.8276
7.03	0.0254	-0.0404	0.8437
7.56	0.0128	-0.0426	0.8479
8.25	0.0278	-0.0598	0.8481
8.60	0.0389	-0.0621	0.7735
9.34	0.0449	-0.0590	0.4366
10.12	0.0475	-0.0500	0.0994
10.94	0.0685	-0.0519	0.0731
11.52	0.0685	-0.0520	0.0731
0.42	1.1688	-1.4505	0.8497
0.89	1.1589	-1.4419	0.8513
1.14	1.1549	-1.4378	0.8529
1.49	1.1328	-1.4100	0.8565
1.93	1.0486	-1.3121	0.8694
2.34	0.9255	-1.1935	0.8821
3.03	0.6614	-0.9785	0.8693
3.52	0.4768	-0.7878	0.8460
4.22	0.2960	-0.4797	0.8190
4.94	0.2149	-0.2745	0.8009
5.48	0.2000	-0.2345	0.8047
6.22	0.1395	-0.1675	0.8290
