1.91	-0.6092	0.8348	0.8654
2.44	-0.4460	0.6921	0.8672
3.14	-0.2056	0.4670	0.8493
3.49	-0.0959	0.3594	0.8397
4.06	0.0142	0.2477	0.8290
4.50	0.0369	0.2196	0.8218
5.09	-0.0275	0.1577	0.8212
5.61	-0.1118	0.0777	0.8351
5.96	-0.1292	0.0660	0.8487
7.02	-0.0634	0.0549	0.8705
7.79	-0.0108	0.0047	0.8570
8.13	-0.0179	0.0037	0.8497
8.64	-0.0320	0.0100	0.8495
9.04	-0.0392	0.0131	0.8555
9.52	-0.0435	0.0156	0.8659
10.14	-0.0491	0.0190	0.8650
10.43	-0.0512	0.0202	0.8159
11.17	-0.0619	0.0205	0.4903
11.73	-0.0819	0.0223	0.2184
13.42	-0.1179	0.0184	0.0729
2.01	-0.5833	0.8126	0.8659
2.58	-0.3984	0.6489	0.8650
3.14	-0.2056	0.4670	0.8493
3.47	-0.1003	0.3638	0.8401
4.08	0.0162	0.2455	0.8287
4.58	0.0346	0.2167	0.8212
4.87	0.0077	0.1914	0.8199
5.43	-0.0886	0.0984	0.8292
5.97	-0.1293	0.0660	0.8490
7.09	-0.0551	0.0483	0.8706
7.81	-0.0109	0.0045	0.8565
8.10	-0.0172	0.0035	0.8500
8.72	-0.0337	0.0107	0.8502
9.04	-0.0392	0.0131	0.8555
9.52	-0.0435	0.0156	0.8659
9.92	-0.0472	0.0176	0.8707
10.51	-0.0519	0.0204	0.7894
11.08	-0.0596	0.0201	0.5369
11.91	-0.0907	0.0217	0.1456
12.44	-0.1163	0.0179	0.0751
1.98	-0.5905	0.8188	0.8658
2.40	-0.4569	0.7020	0.8674
3.07	-0.2262	0.4868	0.8509
3.62	-0.0635	0.3269	0.8368
4.12	0.0206	0.2410	0.8277
4.47	0.0374	0.2207	0.8221
5.06	-0.0231	0.1620	0.8209
5.43	-0.0886	0.0984	0.8292
6.10	-0.1282	0.0678	0.8534
7.00	-0.0655	0.0566	0.8705
7.73	-0.0107	0.0058	0.8586
8.26	-0.0222	0.0051	0.8482
8.65	-0.0322	0.0100	0.8496
9.19	-0.0406	0.0136	0.8585
9.45	-0.0430	0.0151	0.8645
10.01	-0.0480	0.0181	0.8702
10.59	-0.0525	0.0204	0.7616
10.90	-0.0560	0.0200	0.6251
11.93	-0.0916	0.0217	0.1392
13.36	-0.1180	0.0185	0.0729
1.90	-0.6115	0.8368	0.8653
2.45	-0.4404	0.6870	0.8671
3.01	-0.2468	0.5065	0.8523
3.54	-0.0832	0.3467	0.8386
3.99	0.0035	0.2586	0.8304
4.58	0.0346	0.2167	0.8212
4.89	0.0053	0.1892	0.8199
5.41	-0.0859	0.1010	0.8286
6.30	-0.1227	0.0724	0.8582
6.74	-0.0946	0.0749	0.8680
7.76	-0.0107	0.0051	0.8577
8.26	-0.0222	0.0051	0.8482
8.63	-0.0316	0.0098	0.8493
9.10	-0.0399	0.0133	0.8567
9.49	-0.0433	0.0154	0.8654
9.99	-0.0479	0.0180	0.8704
10.55	-0.0521	0.0204	0.7776
11.20	-0.0628	0.0208	0.4736
11.72	-0.0811	0.0223	0.2259
13.28	-0.1179	0.0183	0.0729
2.04	-0.5784	0.8084	0.8660
2.58	-0.3984	0.6489	0.8650
3.20	-0.1828	0.4449	0.8475
3.52	-0.0894	0.3529	0.8391
3.99	0.0047	0.2573	0.8302
4.45	0.0374	0.2211	0.8223
4.89	0.0053	0.1892	0.8199
5.45	-0.0913	0.0959	0.8297
6.01	-0.1292	0.0665	0.8505
7.02	-0.0634	0.0549	0.8705
7.75	-0.0107	0.0055	0.8581
8.21	-0.0206	0.0045	0.8487
8.52	-0.0291	0.0085	0.8485
9.13	-0.0402	0.0133	0.8572
9.66	-0.0447	0.0164	0.8683
10.01	-0.0481	0.0182	0.8700
10.42	-0.0512	0.0202	0.8182
10.95	-0.0569	0.0198	0.6001
11.62	-0.0771	0.0223	0.2708
12.59	-0.1178	0.0173	0.0729
1.93	-0.6045	0.8309	0.8655
2.62	-0.3872	0.6386	0.8642
3.21	-0.1800	0.4422	0.8472
3.45	-0.1069	0.3704	0.8407
3.94	-0.0029	0.2651	0.8311
4.47	0.0373	0.2204	0.8220
4.87	0.0077	0.1914	0.8199
5.42	-0.0872	0.0997	0.8289
6.14	-0.1274	0.0686	0.8544
6.99	-0.0666	0.0574	0.8705
7.56	-0.0133	0.0108	0.8638
8.28	-0.0226	0.0053	0.8481
8.69	-0.0329	0.0104	0.8499
9.14	-0.0403	0.0134	0.8574
9.49	-0.0433	0.0154	0.8654
10.11	-0.0489	0.0188	0.8665
10.53	-0.0520	0.0204	0.7836
10.90	-0.0560	0.0200	0.6251
11.76	-0.0829	0.0222	0.2075
13.16	-0.1180	0.0181	0.0729
2.00	-0.5856	0.8146	0.8659
2.55	-0.4097	0.6592	0.8657
3.19	-0.1857	0.4477	0.8477
3.58	-0.0731	0.3366	0.8376
4.10	0.0189	0.2427	0.8282
4.52	0.0365	0.2191	0.8217
5.00	-0.0130	0.1718	0.8204
5.47	-0.0950	0.0925	0.8306
6.00	-0.1293	0.0663	0.8502
6.81	-0.0894	0.0722	0.8688
7.56	-0.0133	0.0108	0.8638
8.20	-0.0204	0.0045	0.8488
8.64	-0.0320	0.0100	0.8495
9.00	-0.0386	0.0129	0.8545
9.49	-0.0433	0.0154	0.8654
10.01	-0.0481	0.0182	0.8700
10.56	-0.0522	0.0204	0.7745
10.94	-0.0567	0.0199	0.6043
11.84	-0.0865	0.0221	0.1755
13.03	-0.1179	0.0182	0.0729
1.88	-0.6182	0.8426	0.8651
2.60	-0.3927	0.6438	0.8646
3.20	-0.1828	0.4449	0.8475
3.50	-0.0937	0.3573	0.8395
4.10	0.0189	0.2427	0.8282
4.50	0.0369	0.2196	0.8218
4.98	-0.0102	0.1744	0.8203
5.49	-0.0973	0.0904	0.8311
6.14	-0.1274	0.0686	0.8544
6.77	-0.0920	0.0736	0.8684
7.73	-0.0107	0.0058	0.8586
8.23	-0.0212	0.0047	0.8486
8.61	-0.0313	0.0096	0.8492
9.01	-0.0388	0.0130	0.8549
9.59	-0.0441	0.0161	0.8671
10.06	-0.0485	0.0185	0.8691
10.48	-0.0517	0.0204	0.8006
10.99	-0.0577	0.0199	0.5791
11.63	-0.0775	0.0223	0.2670
13.37	-0.1180	0.0184	0.0729
1.79	-0.6398	0.8609	0.8643
2.55	-0.4097	0.6592	0.8657
3.00	-0.2528	0.5122	0.8528
3.62	-0.0654	0.3288	0.8369
4.04	0.0107	0.2512	0.8295
4.38	0.0372	0.2231	0.8229
4.87	0.0077	0.1914	0.8199
5.59	-0.1098	0.0794	0.8345
6.05	-0.1289	0.0670	0.8519
6.83	-0.0857	0.0701	0.8693
7.74	-0.0107	0.0056	0.8584
8.14	-0.0182	0.0038	0.8496
8.64	-0.0320	0.0100	0.8495
9.07	-0.0395	0.0132	0.8560
9.59	-0.0441	0.0161	0.8671
10.09	-0.0487	0.0187	0.8678
10.45	-0.0514	0.0203	0.8110
10.92	-0.0564	0.0199	0.6126
11.56	-0.0749	0.0224	0.2975
13.37	-0.1180	0.0184	0.0729
1.91	-0.6092	0.8348	0.8654
2.62	-0.3843	0.6360	0.8639
2.96	-0.2648	0.5238	0.8537
3.55	-0.0812	0.3447	0.8384
4.05	0.0119	0.2500	0.8293
4.42	0.0374	0.2219	0.8225
5.09	-0.0275	0.1577	0.8212
5.57	-0.1079	0.0811	0.8339
6.05	-0.1289	0.0670	0.8519
6.74	-0.0962	0.0756	0.8677
7.69	-0.0109	0.0067	0.8599
8.20	-0.0204	0.0045	0.8488
8.72	-0.0337	0.0107	0.8502
9.12	-0.0401	0.0133	0.8570
9.51	-0.0434	0.0155	0.8657
10.14	-0.0491	0.0190	0.8650
10.43	-0.0512	0.0202	0.8159
11.17	-0.0619	0.0205	0.4903
11.63	-0.0775	0.0223	0.2670
13.14	-0.1179	0.0182	0.0729
2.01	-0.5833	0.8126	0.8659
2.62	-0.3843	0.6360	0.8639
3.12	-0.2115	0.4726	0.8498
3.64	-0.0597	0.3231	0.8364
4.06	0.0130	0.2488	0.8292
4.44	0.0374	0.2214	0.8223
4.98	-0.0102	0.1744	0.8203
5.52	-0.1006	0.0876	0.8319
6.24	-0.1245	0.0710	0.8569
6.69	-0.1008	0.0772	0.8667
7.71	-0.0108	0.0063	0.8594
8.17	-0.0193	0.0041	0.8492
8.54	-0.0294	0.0087	0.8486
9.04	-0.0391	0.0131	0.8553
9.68	-0.0448	0.0164	0.8685
10.04	-0.0483	0.0184	0.8695
10.40	-0.0511	0.0202	0.8227
11.25	-0.0643	0.0210	0.4486
11.76	-0.0825	0.0222	0.2111
13.16	-0.1180	0.0181	0.0729
2.05	-0.5734	0.8042	0.8662
2.51	-0.4209	0.6694	0.8663
2.98	-0.2588	0.5180	0.8532
3.58	-0.0731	0.3366	0.8376
3.99	0.0047	0.2573	0.8302
4.41	0.0374	0.2223	0.8226
5.00	-0.0130	0.1718	0.8204
5.56	-0.1068	0.0820	0.8337
6.20	-0.1259	0.0700	0.8559
6.97	-0.0687	0.0589	0.8704
7.69	-0.0109	0.0067	0.8599
8.14	-0.0182	0.0038	0.8496
8.59	-0.0307	0.0093	0.8490
9.04	-0.0392	0.0131	0.8555
9.68	-0.0448	0.0164	0.8685
10.06	-0.0485	0.0185	0.8691
10.52	-0.0519	0.0204	0.7866
11.25	-0.0646	0.0211	0.4445
11.81	-0.0853	0.0221	0.1860
12.57	-0.1178	0.0173	0.0730
1.88	-0.6161	0.8407	0.8652
2.55	-0.4097	0.6592	0.8657
3.13	-0.2086	0.4698	0.8495
3.45	-0.1069	0.3704	0.8407
4.09	0.0181	0.2436	0.8283
4.50	0.0369	0.2196	0.8218
5.09	-0.0275	0.1577	0.8212
5.41	-0.0859	0.1010	0.8286
6.14	-0.1274	0.0686	0.8544
6.74	-0.0962	0.0756	0.8677
7.62	-0.0117	0.0084	0.8619
8.14	-0.0182	0.0038	0.8496
8.64	-0.0320	0.0100	0.8495
9.00	-0.0387	0.0129	0.8547
9.59	-0.0441	0.0161	0.8671
10.11	-0.0489	0.0188	0.8670
10.55	-0.0521	0.0204	0.7776
11.19	-0.0626	0.0207	0.4778
11.64	-0.0778	0.0223	0.2632
13.36	-0.1180	0.0185	0.0729
1.90	-0.6115	0.8368	0.8653
2.43	-0.4487	0.6946	0.8673
3.11	-0.2144	0.4755	0.8500
3.50	-0.0937	0.3573	0.8395
4.03	0.0095	0.2524	0.8296
4.52	0.0365	0.2191	0.8217
4.91	0.0016	0.1857	0.8199
5.62	-0.1126	0.0769	0.8355
6.04	-0.1290	0.0669	0.8516
7.09	-0.0551	0.0483	0.8706
7.80	-0.0108	0.0046	0.8568
8.14	-0.0182	0.0038	0.8496
8.58	-0.0305	0.0092	0.8490
8.99	-0.0384	0.0129	0.8544
9.51	-0.0434	0.0155	0.8657
10.04	-0.0483	0.0184	0.8695
10.40	-0.0509	0.0201	0.8270
10.90	-0.0560	0.0200	0.6251
11.66	-0.0788	0.0223	0.2519
12.55	-0.1178	0.0172	0.0731
1.90	-0.6115	0.8368	0.8653
2.62	-0.3872	0.6386	0.8642
3.12	-0.2115	0.4726	0.8498
3.50	-0.0937	0.3573	0.8395
4.13	0.0222	0.2393	0.8273
4.52	0.0365	0.2191	0.8217
5.04	-0.0202	0.1648	0.8208
5.53	-0.1016	0.0865	0.8322
6.10	-0.1281	0.0680	0.8536
6.81	-0.0894	0.0722	0.8688
7.66	-0.0113	0.0077	0.8611
8.14	-0.0185	0.0039	0.8495
8.68	-0.0328	0.0104	0.8498
9.05	-0.0393	0.0132	0.8557
9.59	-0.0442	0.0161	0.8672
10.06	-0.0486	0.0185	0.8688
10.47	-0.0515	0.0203	0.8060
10.90	-0.0560	0.0200	0.6251
11.93	-0.0916	0.0217	0.1392
13.39	-0.1180	0.0184	0.0729
1.84	-0.6270	0.8500	0.8648
2.57	-0.4040	0.6540	0.8653
3.17	-0.1913	0.4531	0.8482
3.46	-0.1024	0.3660	0.8403
4.13	0.0222	0.2393	0.8273
4.42	0.0374	0.2221	0.8226
4.96	-0.0075	0.1770	0.8202
5.60	-0.1108	0.0786	0.8348
6.28	-0.1230	0.0722	0.8580
7.09	-0.0532	0.0467	0.8706
7.77	-0.0107	0.0050	0.8574
8.24	-0.0214	0.0048	0.8485
8.66	-0.0324	0.0102	0.8496
9.00	-0.0387	0.0129	0.8547
9.68	-0.0448	0.0164	0.8684
10.01	-0.0480	0.0181	0.8702
10.40	-0.0509	0.0201	0.8270
11.20	-0.0628	0.0208	0.4736
11.76	-0.0829	0.0222	0.2075
12.46	-0.1168	0.0176	0.0743
2.04	-0.5784	0.8084	0.8660
2.49	-0.4293	0.6770	0.8667
2.97	-0.2618	0.5209	0.8534
3.63	-0.0616	0.3250	0.8366
4.00	0.0060	0.2561	0.8301
4.61	0.0331	0.2151	0.8209
5.09	-0.0275	0.1577	0.8212
5.47	-0.0938	0.0936	0.8303
5.97	-0.1293	0.0660	0.8490
6.98	-0.0676	0.0581	0.8704
7.71	-0.0108	0.0063	0.8594
8.26	-0.0219	0.0050	0.8483
8.71	-0.0335	0.0107	0.8501
9.09	-0.0397	0.0133	0.8563
9.58	-0.0440	0.0160	0.8669
9.95	-0.0476	0.0178	0.8706
10.48	-0.0517	0.0204	0.8006
11.04	-0.0587	0.0200	0.5537
11.69	-0.0794	0.0223	0.2444
12.44	-0.1163	0.0179	0.0751
2.00	-0.5856	0.8146	0.8659
2.62	-0.3872	0.6386	0.8642
3.20	-0.1828	0.4449	0.8475
3.58	-0.0731	0.3366	0.8376
3.99	0.0035	0.2586	0.8304
4.60	0.0335	0.2155	0.8210
5.04	-0.0188	0.1662	0.8207
5.59	-0.1098	0.0794	0.8345
6.04	-0.1290	0.0669	0.8516
6.95	-0.0718	0.0611	0.8703
7.59	-0.0127	0.0101	0.8633
8.16	-0.0190	0.0041	0.8493
8.72	-0.0337	0.0107	0.8502
8.99	-0.0384	0.0129	0.8544
9.51	-0.0434	0.0155	0.8657
10.08	-0.0487	0.0186	0.8681
10.47	-0.0516	0.0203	0.8033
11.24	-0.0640	0.0210	0.4528
11.56	-0.0749	0.0224	0.2975
13.10	-0.1180	0.0183	0.0729
1.82	-0.6335	0.8555	0.8645
2.58	-0.3984	0.6489	0.8650
3.06	-0.2291	0.4896	0.8511
3.52	-0.0873	0.3509	0.8389
3.98	0.0023	0.2599	0.8305
4.42	0.0374	0.2221	0.8226
4.95	-0.0049	0.1795	0.8201
5.49	-0.0973	0.0904	0.8311
6.04	-0.1290	0.0669	0.8516
7.02	-0.0634	0.0549	0.8705
7.77	-0.0107	0.0050	0.8574
8.23	-0.0212	0.0047	0.8486
8.70	-0.0331	0.0105	0.8499
9.06	-0.0394	0.0132	0.8559
9.58	-0.0440	0.0160	0.8669
10.05	-0.0484	0.0184	0.8693
10.47	-0.0515	0.0203	0.8060
11.01	-0.0580	0.0199	0.5707
11.71	-0.0805	0.0223	0.2333
13.07	-0.1179	0.0182	0.0729
1.78	-0.6439	0.8642	0.8640
2.60	-0.3927	0.6438	0.8646
3.09	-0.2232	0.4839	0.8506
3.55	-0.0791	0.3427	0.8382
4.01	0.0072	0.2548	0.8299
4.54	0.0359	0.2181	0.8215
4.99	-0.0116	0.1731	0.8204
5.52	-0.1006	0.0876	0.8319
6.12	-0.1276	0.0684	0.8541
6.92	-0.0749	0.0634	0.8701
7.72	-0.0107	0.0061	0.8592
8.21	-0.0206	0.0045	0.8487
8.60	-0.0309	0.0094	0.8491
9.15	-0.0404	0.0134	0.8577
9.55	-0.0438	0.0158	0.8665
10.06	-0.0486	0.0185	0.8688
10.58	-0.0523	0.0204	0.7681
11.15	-0.0614	0.0205	0.4986
11.73	-0.0819	0.0223	0.2184
13.10	-0.1180	0.0183	0.0729
2.00	-0.5856	0.8146	0.8659
2.45	-0.4404	0.6870	0.8671
3.03	-0.2409	0.5009	0.8519
3.67	-0.0524	0.3157	0.8358
3.96	-0.0016	0.2638	0.8309
4.38	0.0372	0.2231	0.8229
5.08	-0.0260	0.1592	0.8211
5.57	-0.1079	0.0811	0.8339
6.21	-0.1254	0.0703	0.8563
6.99	-0.0666	0.0574	0.8705
7.59	-0.0127	0.0101	0.8633
8.12	-0.0177	0.0036	0.8498
8.54	-0.0294	0.0087	0.8486
9.01	-0.0388	0.0130	0.8549
9.64	-0.0446	0.0163	0.8680
10.00	-0.0480	0.0180	0.8703
10.62	-0.0528	0.0203	0.7482
10.98	-0.0574	0.0199	0.5876
11.56	-0.0749	0.0224	0.2975
13.34	-0.1180	0.0185	0.0729
2.04	-0.5784	0.8084	0.8660
2.46	-0.4376	0.6845	0.8670
3.06	-0.2291	0.4896	0.8511
3.55	-0.0791	0.3427	0.8382
4.10	0.0189	0.2427	0.8282
4.52	0.0365	0.2191	0.8217
4.85	0.0101	0.1937	0.8199
5.40	-0.0845	0.1024	0.8284
6.26	-0.1243	0.0712	0.8571
6.92	-0.0749	0.0634	0.8701
7.66	-0.0113	0.0077	0.8611
8.26	-0.0222	0.0051	0.8482
8.58	-0.0305	0.0092	0.8490
9.01	-0.0388	0.0130	0.8549
9.68	-0.0448	0.0164	0.8684
10.11	-0.0489	0.0188	0.8670
10.56	-0.0522	0.0204	0.7745
11.02	-0.0584	0.0199	0.5622
11.73	-0.0819	0.0223	0.2184
13.16	-0.1180	0.0181	0.0729
1.85	-0.6249	0.8482	0.8649
2.54	-0.4125	0.6617	0.8659
3.20	-0.1828	0.4449	0.8475
3.58	-0.0731	0.3366	0.8376
4.12	0.0206	0.2410	0.8277
4.56	0.0350	0.2171	0.8213
4.99	-0.0116	0.1731	0.8204
5.46	-0.0925	0.0947	0.8300
6.08	-0.1285	0.0675	0.8529
6.93	-0.0739	0.0627	0.8702
7.62	-0.0117	0.0084	0.8619
8.05	-0.0156	0.0033	0.8508
8.65	-0.0322	0.0100	0.8496
9.10	-0.0399	0.0133	0.8567
9.65	-0.0447	0.0163	0.8681
10.02	-0.0482	0.0182	0.8699
10.41	-0.0512	0.0202	0.8205
10.99	-0.0577	0.0199	0.5791
11.76	-0.0825	0.0222	0.2111
13.36	-0.1180	0.0185	0.0729
1.84	-0.6270	0.8500	0.8648
2.55	-0.4097	0.6592	0.8657
3.12	-0.2115	0.4726	0.8498
3.51	-0.0916	0.3551	0.8393
4.07	0.0153	0.2465	0.8289
4.52	0.0363	0.2188	0.8216
4.92	0.0003	0.1844	0.8199
5.40	-0.0845	0.1024	0.8284
6.09	-0.1284	0.0677	0.8532
6.99	-0.0666	0.0574	0.8705
7.77	-0.0107	0.0050	0.8574
8.27	-0.0224	0.0052	0.8482
8.70	-0.0331	0.0105	0.8499
9.04	-0.0392	0.0131	0.8555
9.55	-0.0438	0.0158	0.8665
10.01	-0.0481	0.0182	0.8700
10.60	-0.0527	0.0203	0.7550
11.20	-0.0628	0.0208	0.4736
11.55	-0.0746	0.0224	0.3013
12.59	-0.1178	0.0173	0.0729
1.95	-0.5975	0.8249	0.8657
2.52	-0.4181	0.6668	0.8662
2.96	-0.2648	0.5238	0.8537
3.54	-0.0832	0.3467	0.8386
3.94	-0.0029	0.2651	0.8311
4.54	0.0359	0.2181	0.8215
4.85	0.0101	0.1937	0.8199
5.56	-0.1058	0.0829	0.8334
5.99	-0.1293	0.0662	0.8499
6.69	-0.1008	0.0772	0.8667
7.66	-0.0113	0.0077	0.8611
8.12	-0.0177	0.0036	0.8498
8.69	-0.0329	0.0104	0.8499
8.99	-0.0384	0.0129	0.8544
9.53	-0.0436	0.0156	0.8660
9.94	-0.0475	0.0178	0.8707
10.59	-0.0524	0.0204	0.7649
11.22	-0.0636	0.0209	0.4611
11.93	-0.0916	0.0217	0.1392
12.53	-0.1177	0.0172	0.0731
1.86	-0.6227	0.8463	0.8650
2.48	-0.4320	0.6795	0.8668
3.21	-0.1800	0.4422	0.8472
3.64	-0.0597	0.3231	0.8364
4.09	0.0172	0.2446	0.8285
4.61	0.0331	0.2151	0.8209
5.02	-0.0159	0.1690	0.8206
5.56	-0.1068	0.0820	0.8337
6.24	-0.1245	0.0710	0.8569
6.99	-0.0666	0.0574	0.8705
7.81	-0.0109	0.0044	0.8563
8.24	-0.0214	0.0048	0.8485
8.72	-0.0337	0.0107	0.8502
9.17	-0.0405	0.0135	0.8581
9.51	-0.0434	0.0155	0.8657
9.98	-0.0478	0.0180	0.8705
10.60	-0.0527	0.0203	0.7550
10.94	-0.0567	0.0199	0.6043
11.84	-0.0865	0.0221	0.1755
13.35	-0.1180	0.0185	0.0729
1.79	-0.6398	0.8609	0.8643
2.54	-0.4125	0.6617	0.8659
3.00	-0.2528	0.5122	0.8528
3.64	-0.0597	0.3231	0.8364
3.96	-0.0003	0.2625	0.8308
4.48	0.0371	0.2201	0.8219
5.10	-0.0289	0.1563	0.8213
5.56	-0.1058	0.0829	0.8334
6.06	-0.1288	0.0672	0.8522
6.74	-0.0946	0.0749	0.8680
7.61	-0.0119	0.0087	0.8621
8.07	-0.0161	0.0034	0.8506
8.58	-0.0305	0.0092	0.8490
9.06	-0.0394	0.0132	0.8559
9.45	-0.0430	0.0151	0.8645
10.11	-0.0489	0.0188	0.8665
10.43	-0.0512	0.0202	0.8159
11.25	-0.0643	0.0210	0.4486
11.83	-0.0861	0.0221	0.1789
13.14	-0.1179	0.0182	0.0729
1.78	-0.6439	0.8642	0.8640
2.61	-0.3899	0.6412	0.8644
3.01	-0.2498	0.5094	0.8526
3.57	-0.0771	0.3407	0.8380
4.00	0.0060	0.2561	0.8301
4.48	0.0371	0.2201	0.8219
4.95	-0.0049	0.1795	0.8201
5.62	-0.1126	0.0769	0.8355
6.20	-0.1259	0.0700	0.8559
6.97	-0.0687	0.0589	0.8704
7.64	-0.0115	0.0082	0.8617
8.27	-0.0224	0.0052	0.8482
8.61	-0.0313	0.0096	0.8492
9.10	-0.0399	0.0133	0.8567
9.49	-0.0433	0.0154	0.8654
10.08	-0.0487	0.0186	0.8681
10.59	-0.0524	0.0204	0.7649
11.24	-0.0640	0.0210	0.4528
11.81	-0.0853	0.0221	0.1860
12.55	-0.1178	0.0172	0.0731
1.97	-0.5928	0.8208	0.8657
