0.37	1.2410	-1.4209	0.8609
1.15	1.2317	-1.4241	0.8575
1.93	1.1883	-1.3722	0.8648
2.65	1.0694	-1.2238	0.8759
3.81	0.8225	-0.9307	0.8682
5.04	0.5426	-0.6019	0.8428
6.21	0.3283	-0.3609	0.8139
8.05	0.0637	-0.0930	0.8220
9.19	-0.0140	-0.0264	0.8023
10.24	0.0088	-0.0623	0.8264
11.31	0.0119	-0.0703	0.8479
13.14	-0.0785	-0.0015	0.8583
14.12	-0.0604	0.0605	0.8483
15.43	-0.0413	0.0981	0.8534
16.43	-0.0389	0.0201	0.8576
17.58	-0.0702	0.0094	0.8597
19.07	-0.0733	0.0723	0.8625
20.12	-0.1019	0.0620	0.7346
21.20	-0.1427	0.0822	0.2142
22.93	-0.1480	0.0875	0.0718
0.51	1.2394	-1.4218	0.8606
0.95	1.2345	-1.4243	0.8579
1.89	1.1931	-1.3785	0.8643
2.56	1.0868	-1.2454	0.8752
3.66	0.8585	-0.9714	0.8714
5.38	0.4611	-0.5065	0.8341
6.37	0.3195	-0.3563	0.8124
8.14	0.0442	-0.0714	0.8207
9.19	-0.0140	-0.0264	0.8023
10.57	0.0150	-0.0673	0.8361
11.43	0.0104	-0.0702	0.8491
12.71	-0.0592	-0.0145	0.8577
14.12	-0.0604	0.0605	0.8483
15.12	-0.0294	0.1075	0.8521
16.46	-0.0381	0.0178	0.8576
17.67	-0.0703	0.0136	0.8595
18.56	-0.0596	0.0653	0.8606
19.85	-0.0934	0.0617	0.8226
21.70	-0.1500	0.0900	0.0779
22.83	-0.1480	0.0876	0.0718
0.34	1.2411	-1.4208	0.8609
1.25	1.2301	-1.4235	0.8579
1.88	1.1941	-1.3797	0.8641
2.74	1.0532	-1.2038	0.8763
4.05	0.7671	-0.8688	0.8631
5.06	0.5368	-0.5950	0.8422
6.03	0.3450	-0.3755	0.8174
7.77	0.1219	-0.1591	0.8245
9.50	-0.0098	-0.0371	0.8031
10.34	0.0108	-0.0639	0.8294
11.50	0.0092	-0.0700	0.8501
13.06	-0.0763	-0.0024	0.8585
14.06	-0.0648	0.0537	0.8489
15.03	-0.0267	0.1098	0.8514
16.74	-0.0365	-0.0004	0.8583
17.41	-0.0658	0.0041	0.8598
18.73	-0.0643	0.0695	0.8620
19.82	-0.0924	0.0620	0.8295
21.91	-0.1495	0.0878	0.0718
23.06	-0.1480	0.0875	0.0718
0.49	1.2396	-1.4217	0.8607
1.05	1.2333	-1.4243	0.8575
1.75	1.2074	-1.3968	0.8620
2.73	1.0548	-1.2058	0.8762
3.58	0.8752	-0.9907	0.8728
5.01	0.5484	-0.6088	0.8434
6.29	0.3241	-0.3582	0.8131
7.86	0.1017	-0.1360	0.8239
9.09	-0.0150	-0.0233	0.8030
10.27	0.0095	-0.0629	0.8273
11.84	0.0040	-0.0672	0.8520
12.78	-0.0631	-0.0114	0.8580
13.75	-0.0836	0.0199	0.8533
15.55	-0.0472	0.0943	0.8532
16.23	-0.0466	0.0412	0.8562
17.50	-0.0685	0.0064	0.8598
18.58	-0.0600	0.0658	0.8608
20.06	-0.0998	0.0615	0.7580
21.44	-0.1464	0.0864	0.1209
22.91	-0.1480	0.0875	0.0718
0.40	1.2407	-1.4212	0.8609
1.23	1.2304	-1.4237	0.8578
1.71	1.2101	-1.4004	0.8615
2.40	1.1157	-1.2815	0.8736
4.12	0.7519	-0.8514	0.8617
5.36	0.4668	-0.5131	0.8348
6.29	0.3241	-0.3582	0.8131
8.13	0.0473	-0.0748	0.8209
8.99	-0.0158	-0.0203	0.8041
10.63	0.0155	-0.0679	0.8372
11.73	0.0062	-0.0688	0.8519
